gk_name,team,match_id,minute,period,action_type,action_category,action_outcome,action_x,action_y,body_part,technique
Giorgi Mamardashvili,Georgia,3938642,71,2,Shot Faced,Save,,2.4,40.1,,
Giorgi Mamardashvili,Georgia,3938642,75,2,Collected,Other,Success,2.5,50.1,,
Giorgi Mamardashvili,Georgia,3938642,76,2,Shot Faced,Save,,1.6,41.8,,
Giorgi Mamardashvili,Georgia,3938642,77,2,Shot Saved,Save,In Play Safe,4.0,38.5,Both Hands,Standing
Giorgi Mamardashvili,Georgia,3938642,77,2,Punch,Punch,In Play Safe,2.5,39.4,,
Giorgi Mamardashvili,Georgia,3938642,78,2,Shot Faced,Save,,2.2,39.5,,
Giorgi Mamardashvili,Georgia,3938642,93,2,Shot Saved,Save,Success,2.6,41.6,Both Hands,Standing
Giorgi Mamardashvili,Georgia,3938642,94,2,Shot Faced,Save,,2.7,40.0,,
Jindřich Staněk,Czech Republic,3938642,94,2,Shot Faced,Save,,5.7,35.7,,
Giorgi Mamardashvili,Georgia,3938639,5,1,Shot Faced,Save,,1.7,40.6,,
Giorgi Mamardashvili,Georgia,3938639,6,1,Shot Faced,Save,,2.2,37.8,,
Giorgi Mamardashvili,Georgia,3938639,9,1,Shot Faced,Save,,1.1,41.0,,
Giorgi Mamardashvili,Georgia,3938639,9,1,Shot Faced,Save,,2.2,40.9,,
Fehmi Mert Günok,Turkey,3938639,10,1,Shot Saved,Save,Touched Out,4.3,39.7,Right Hand,Standing
Fehmi Mert Günok,Turkey,3938639,11,1,Punch,Punch,In Play Safe,2.3,35.6,,
Fehmi Mert Günok,Turkey,3938639,11,1,Shot Faced,Save,,2.6,42.1,,
Giorgi Mamardashvili,Georgia,3938639,13,1,Shot Saved,Save,Saved Twice,1.6,42.1,Both Hands,Standing
Giorgi Mamardashvili,Georgia,3938639,20,1,Shot Faced,Save,,3.0,41.8,,
Giorgi Mamardashvili,Georgia,3938639,22,1,Shot Faced,Save,,2.3,40.3,,
Giorgi Mamardashvili,Georgia,3938639,24,1,Goal Conceded,Other,No Touch,2.0,38.3,,Diving
Giorgi Mamardashvili,Georgia,3938639,26,1,Shot Faced,Save,,3.0,37.1,,
Fehmi Mert Günok,Turkey,3938639,29,1,Shot Saved,Save,Touched Out,1.4,43.6,Both Hands,Standing
Fehmi Mert Günok,Turkey,3938639,31,1,Goal Conceded,Other,Touched In,1.4,36.7,Left Hand,Standing
Fehmi Mert Günok,Turkey,3938639,34,1,Shot Faced,Save,,5.0,36.7,,
Fehmi Mert Günok,Turkey,3938639,36,1,Shot Faced,Save,,4.7,41.0,,
Giorgi Mamardashvili,Georgia,3938639,39,1,Shot Faced,Save,,1.5,41.4,,
Giorgi Mamardashvili,Georgia,3938639,40,1,Shot Faced,Save,,1.6,40.6,,
Giorgi Mamardashvili,Georgia,3938639,45,1,Collected,Other,Success,3.3,40.6,,
Giorgi Mamardashvili,Georgia,3938639,45,2,Shot Saved,Save,Saved Twice,2.2,37.4,Both Hands,Standing
Giorgi Mamardashvili,Georgia,3938639,47,2,Shot Faced,Save,,2.8,37.3,,
Fehmi Mert Günok,Turkey,3938639,48,2,Shot Saved,Save,Success,0.9,43.4,Both Hands,Standing
Fehmi Mert Günok,Turkey,3938639,51,2,Shot Faced,Save,,2.2,40.9,,
Giorgi Mamardashvili,Georgia,3938639,56,2,Shot Saved,Save,In Play Safe,1.5,40.3,Right Hand,Standing
Giorgi Mamardashvili,Georgia,3938639,59,2,Shot Faced,Save,,2.3,42.4,,
Giorgi Mamardashvili,Georgia,3938639,59,2,Shot Faced,Save,,2.5,38.7,,
Giorgi Mamardashvili,Georgia,3938639,60,2,Shot Faced,Save,,2.5,39.7,,
Giorgi Mamardashvili,Georgia,3938639,60,2,Collected,Other,Success,2.3,41.8,,
Fehmi Mert Günok,Turkey,3938639,61,2,Shot Faced,Save,,1.2,43.6,,
Giorgi Mamardashvili,Georgia,3938639,64,2,Goal Conceded,Other,No Touch,2.5,38.9,,Diving
Giorgi Mamardashvili,Georgia,3938639,68,2,Shot Faced,Save,,3.9,42.2,,
Fehmi Mert Günok,Turkey,3938639,69,2,Shot Faced,Save,,8.0,38.6,,
Fehmi Mert Günok,Turkey,3938639,69,2,Collected,Other,Success,3.3,39.9,,
Giorgi Mamardashvili,Georgia,3938639,71,2,Shot Faced,Save,,9.5,40.5,,
Fehmi Mert Günok,Turkey,3938639,74,2,Shot Faced,Save,,1.3,42.9,,
Giorgi Mamardashvili,Georgia,3938639,86,2,Shot Saved,Save,Touched Out,1.7,40.7,Both Hands,Standing
Fehmi Mert Günok,Turkey,3938639,92,2,Shot Faced,Save,,1.4,43.9,,
Fehmi Mert Günok,Turkey,3938639,92,2,Shot Faced,Save,,2.5,41.4,,
Fehmi Mert Günok,Turkey,3938639,95,2,Shot Faced,Save,,1.4,36.9,,
Fehmi Mert Günok,Turkey,3938639,96,2,Punch,Punch,In Play Safe,3.9,39.3,,
Giorgi Mamardashvili,Georgia,3938639,96,2,Goal Conceded,Other,No Touch,31.8,36.2,,Standing
Florin Constantin Niţă,Romania,3938638,2,1,Keeper Sweeper,Sweeper,Claim,13.4,54.6,,
Florin Constantin Niţă,Romania,3938638,6,1,Shot Faced,Save,,3.5,41.0,,
Andriy Lunin,Ukraine,3938638,7,1,Shot Saved,Save,Success,0.9,40.5,Both Hands,Standing
Florin Constantin Niţă,Romania,3938638,11,1,Shot Faced,Save,,1.4,42.9,,
Florin Constantin Niţă,Romania,3938638,21,1,Shot Faced,Save,,6.2,40.5,,
Andriy Lunin,Ukraine,3938638,28,1,Collected,Other,Success,2.6,39.6,,
Andriy Lunin,Ukraine,3938638,28,1,Goal Conceded,Other,No Touch,1.1,38.7,,Diving
Florin Constantin Niţă,Romania,3938638,37,1,Shot Faced,Save,,4.8,38.8,,
Andriy Lunin,Ukraine,3938638,37,1,Shot Faced,Save,,1.2,37.3,,
Andriy Lunin,Ukraine,3938638,38,1,Shot Faced,Save,,2.2,41.1,,
Florin Constantin Niţă,Romania,3938638,46,1,Keeper Sweeper,Sweeper,Claim,2.5,25.3,,
Andriy Lunin,Ukraine,3938638,45,2,Shot Faced,Save,,1.4,42.5,,
Florin Constantin Niţă,Romania,3938638,49,2,Shot Faced,Save,,1.8,41.8,,
Florin Constantin Niţă,Romania,3938638,51,2,Shot Faced,Save,,1.2,42.4,,
Andriy Lunin,Ukraine,3938638,52,2,Goal Conceded,Other,No Touch,0.5,40.3,,Diving
Andriy Lunin,Ukraine,3938638,55,2,Shot Faced,Save,,1.0,40.9,,
Andriy Lunin,Ukraine,3938638,56,2,Shot Saved,Save,Touched Out,1.2,36.0,Both Hands,Standing
Andriy Lunin,Ukraine,3938638,56,2,Goal Conceded,Other,No Touch,1.0,35.9,,Standing
Florin Constantin Niţă,Romania,3938638,64,2,Shot Faced,Save,,0.8,38.4,,
Florin Constantin Niţă,Romania,3938638,65,2,Keeper Sweeper,Sweeper,Claim,11.0,24.1,,
Andriy Lunin,Ukraine,3938638,67,2,Shot Faced,Save,,0.5,41.3,,
Florin Constantin Niţă,Romania,3938638,70,2,Shot Faced,Save,,1.2,39.9,,
Andriy Lunin,Ukraine,3938638,71,2,Keeper Sweeper,Sweeper,Claim,7.8,38.5,,
Florin Constantin Niţă,Romania,3938638,73,2,Keeper Sweeper,Sweeper,Claim,7.2,45.3,,
Florin Constantin Niţă,Romania,3938638,76,2,Shot Saved,Save,Saved Twice,2.0,39.7,Both Hands,Diving
Florin Constantin Niţă,Romania,3938638,77,2,Shot Faced,Save,,2.8,39.7,,
Florin Constantin Niţă,Romania,3938638,78,2,Save,Save,Success,2.1,34.7,Both Hands,Diving
Florin Constantin Niţă,Romania,3938638,83,2,Shot Faced,Save,,2.6,44.1,,
Florin Constantin Niţă,Romania,3938638,90,2,Collected,Other,Success,3.0,41.7,,
Florin Constantin Niţă,Romania,3938638,91,2,Shot Faced,Save,,1.5,36.3,,
Florin Constantin Niţă,Romania,3938638,93,2,Shot Saved,Save,Saved Twice,5.9,40.5,Left Hand,Standing
Martin Dúbravka,Slovakia,3938640,9,1,Keeper Sweeper,Sweeper,Claim,7.5,26.9,,
Anatolii Trubin,Ukraine,3938640,9,1,Shot Saved,Save,In Play Safe,2.1,43.6,Right Foot,Standing
Anatolii Trubin,Ukraine,3938640,10,1,Shot Saved,Save,In Play Danger,1.4,37.7,Chest,Standing
Martin Dúbravka,Slovakia,3938640,10,1,Keeper Sweeper,Sweeper,Claim,12.8,50.7,,
Anatolii Trubin,Ukraine,3938640,11,1,Shot Faced,Save,,1.9,42.8,,
Martin Dúbravka,Slovakia,3938640,12,1,Shot Saved,Save,Success,2.3,40.1,Both Hands,Standing
Anatolii Trubin,Ukraine,3938640,16,1,Shot Saved,Save,Touched Out,1.3,40.8,Both Hands,Diving
Anatolii Trubin,Ukraine,3938640,16,1,Goal Conceded,Other,No Touch,1.5,38.7,,Standing
Martin Dúbravka,Slovakia,3938640,22,1,Shot Faced,Save,,3.6,38.7,,
Martin Dúbravka,Slovakia,3938640,27,1,Shot Faced,Save,,1.9,43.5,,
Martin Dúbravka,Slovakia,3938640,28,1,Shot Faced,Save,,2.1,42.4,,
Martin Dúbravka,Slovakia,3938640,28,1,Shot Faced,Save,,3.2,40.1,,
Martin Dúbravka,Slovakia,3938640,33,1,Shot Faced,Save,,5.1,35.4,,
Martin Dúbravka,Slovakia,3938640,35,1,Keeper Sweeper,Sweeper,Clear,6.0,50.1,Left Foot,
Martin Dúbravka,Slovakia,3938640,42,1,Shot Saved,Save,In Play Danger,1.5,38.6,Both Hands,Standing
Anatolii Trubin,Ukraine,3938640,43,1,Shot Saved,Save,Touched Out,2.1,42.7,Both Hands,Diving
Anatolii Trubin,Ukraine,3938640,43,1,Shot Faced,Save,,4.2,41.0,,
Martin Dúbravka,Slovakia,3938640,50,2,Shot Faced,Save,,2.7,38.6,,
Martin Dúbravka,Slovakia,3938640,53,2,Goal Conceded,Other,No Touch,1.5,42.5,,Standing
Martin Dúbravka,Slovakia,3938640,55,2,Keeper Sweeper,Sweeper,Claim,4.9,25.3,,
Anatolii Trubin,Ukraine,3938640,57,2,Shot Faced,Save,,3.1,37.2,,
Martin Dúbravka,Slovakia,3938640,68,2,Shot Faced,Save,,1.4,42.2,,
Anatolii Trubin,Ukraine,3938640,73,2,Shot Faced,Save,,2.0,37.4,,
Martin Dúbravka,Slovakia,3938640,73,2,Shot Saved,Save,In Play Safe,1.3,43.6,Right Foot,Standing
Martin Dúbravka,Slovakia,3938640,76,2,Shot Faced,Save,,2.2,42.6,,
Martin Dúbravka,Slovakia,3938640,79,2,Goal Conceded,Other,No Touch,3.9,32.1,,Standing
Anatolii Trubin,Ukraine,3938640,80,2,Shot Faced,Save,,3.1,37.9,,
Anatolii Trubin,Ukraine,3938640,81,2,Shot Faced,Save,,1.6,39.2,,
Anatolii Trubin,Ukraine,3938640,84,2,Shot Faced,Save,,2.7,40.7,,
Anatolii Trubin,Ukraine,3938640,86,2,Punch,Punch,Punched out,4.3,37.8,,
Anatolii Trubin,Ukraine,3938640,89,2,Shot Faced,Save,,2.1,41.1,,
Anatolii Trubin,Ukraine,3938640,90,2,Keeper Sweeper,Sweeper,Clear,20.2,47.7,Right Foot,
Anatolii Trubin,Ukraine,3938640,94,2,Shot Faced,Save,,3.8,40.6,,
Wojciech Szczęsny,Poland,3938637,1,1,Shot Saved,Save,Touched Out,0.8,42.8,Both Hands,Standing
Wojciech Szczęsny,Poland,3938637,5,1,Shot Faced,Save,,0.9,41.6,,
Bart Verbruggen,Netherlands,3938637,7,1,Shot Faced,Save,,4.5,40.5,,
Wojciech Szczęsny,Poland,3938637,8,1,Shot Faced,Save,,1.5,38.2,,
Bart Verbruggen,Netherlands,3938637,9,1,Shot Faced,Save,,1.5,36.4,,
Wojciech Szczęsny,Poland,3938637,13,1,Shot Faced,Save,,1.8,37.4,,
Bart Verbruggen,Netherlands,3938637,15,1,Goal Conceded,Other,No Touch,0.8,42.4,,Standing
Wojciech Szczęsny,Poland,3938637,19,1,Shot Saved,Save,In Play Danger,0.9,39.8,Both Hands,Standing
Wojciech Szczęsny,Poland,3938637,21,1,Shot Faced,Save,,4.5,39.5,,
Wojciech Szczęsny,Poland,3938637,22,1,Shot Faced,Save,,2.7,35.5,,
Wojciech Szczęsny,Poland,3938637,26,1,Shot Faced,Save,,1.2,39.2,,
Wojciech Szczęsny,Poland,3938637,26,1,Shot Faced,Save,,0.5,43.1,,
Wojciech Szczęsny,Poland,3938637,27,1,Shot Faced,Save,,1.3,42.0,,
Wojciech Szczęsny,Poland,3938637,28,1,Goal Conceded,Other,No Touch,2.3,41.0,,Standing
Bart Verbruggen,Netherlands,3938637,31,1,Shot Saved,Save,In Play Danger,1.1,43.6,Both Hands,Standing
Wojciech Szczęsny,Poland,3938637,41,1,Shot Faced,Save,,1.2,42.6,,
Wojciech Szczęsny,Poland,3938637,44,1,Shot Faced,Save,,1.3,41.0,,
Wojciech Szczęsny,Poland,3938637,45,1,Shot Faced,Save,,4.0,36.0,,
Wojciech Szczęsny,Poland,3938637,45,2,Punch,Punch,In Play Danger,3.8,38.2,,
Wojciech Szczęsny,Poland,3938637,47,2,Shot Faced,Save,,1.2,39.4,,
Wojciech Szczęsny,Poland,3938637,47,2,Shot Faced,Save,,1.5,38.7,,
Wojciech Szczęsny,Poland,3938637,48,2,Shot Faced,Save,,5.3,40.4,,
Wojciech Szczęsny,Poland,3938637,53,2,Shot Faced,Save,,4.4,36.2,,
Bart Verbruggen,Netherlands,3938637,57,2,Shot Saved,Save,In Play Danger,1.8,36.4,Both Hands,Standing
Bart Verbruggen,Netherlands,3938637,58,2,Shot Saved,Save,Success,1.6,39.2,Both Hands,Standing
Bart Verbruggen,Netherlands,3938637,62,2,Shot Faced,Save,,1.5,42.0,,
Wojciech Szczęsny,Poland,3938637,64,2,Shot Faced,Save,,1.4,36.6,,
Bart Verbruggen,Netherlands,3938637,67,2,Keeper Sweeper,Sweeper,Claim,2.9,22.0,,
Wojciech Szczęsny,Poland,3938637,72,2,Shot Faced,Save,,1.0,39.5,,
Bart Verbruggen,Netherlands,3938637,74,2,Collected,Other,Success,5.4,38.4,,
Bart Verbruggen,Netherlands,3938637,79,2,Shot Faced,Save,,1.3,40.6,,
Bart Verbruggen,Netherlands,3938637,79,2,Collected,Other,Success,1.7,38.4,,
Wojciech Szczęsny,Poland,3938637,81,2,Keeper Sweeper,Sweeper,Claim,8.9,28.3,,
Wojciech Szczęsny,Poland,3938637,82,2,Goal Conceded,Other,No Touch,2.3,41.9,,Standing
Bart Verbruggen,Netherlands,3938637,88,2,Shot Saved,Save,In Play Danger,1.0,42.7,Right Hand,Standing
Bart Verbruggen,Netherlands,3938637,88,2,Shot Faced,Save,,1.0,44.4,,
Bart Verbruggen,Netherlands,3938637,91,2,Shot Saved,Save,Success,1.2,39.7,Both Hands,Standing
Bart Verbruggen,Netherlands,3938637,94,2,Shot Saved,Save,Saved Twice,1.2,41.1,Both Hands,Standing
Diogo Meireles Costa,Portugal,3938644,1,1,Goal Conceded,Other,No Touch,3.3,45.1,,Standing
Giorgi Mamardashvili,Georgia,3938644,9,1,Keeper Sweeper,Sweeper,Clear,8.0,12.8,Left Foot,
Diogo Meireles Costa,Portugal,3938644,11,1,Shot Faced,Save,,1.8,43.0,,
Giorgi Mamardashvili,Georgia,3938644,16,1,Shot Saved,Save,Touched Out,1.5,40.0,Both Hands,Standing
Giorgi Mamardashvili,Georgia,3938644,16,1,Shot Faced,Save,,1.4,40.7,,
Giorgi Mamardashvili,Georgia,3938644,17,1,Shot Faced,Save,,2.3,38.4,,
Giorgi Mamardashvili,Georgia,3938644,20,1,Shot Faced,Save,,1.1,43.4,,
Giorgi Mamardashvili,Georgia,3938644,22,1,Shot Saved,Save,Success,2.9,41.9,Both Hands,Standing
Giorgi Mamardashvili,Georgia,3938644,23,1,Shot Faced,Save,,2.5,40.3,,
Giorgi Mamardashvili,Georgia,3938644,27,1,Punch,Punch,In Play Danger,3.1,37.5,,
Giorgi Mamardashvili,Georgia,3938644,27,1,Shot Faced,Save,,4.0,35.3,,
Giorgi Mamardashvili,Georgia,3938644,29,1,Shot Faced,Save,,2.2,38.0,,
Diogo Meireles Costa,Portugal,3938644,32,1,Shot Faced,Save,,1.6,36.4,,
Giorgi Mamardashvili,Georgia,3938644,34,1,Shot Faced,Save,,2.0,43.9,,
Giorgi Mamardashvili,Georgia,3938644,42,1,Shot Faced,Save,,2.8,39.1,,
Giorgi Mamardashvili,Georgia,3938644,45,1,Shot Saved,Save,Success,2.8,39.2,Both Hands,Standing
Giorgi Mamardashvili,Georgia,3938644,46,1,Punch,Punch,In Play Safe,0.4,38.1,,
Giorgi Mamardashvili,Georgia,3938644,45,2,Shot Faced,Save,,2.8,36.6,,
Giorgi Mamardashvili,Georgia,3938644,46,2,Shot Faced,Save,,1.5,39.3,,
Giorgi Mamardashvili,Georgia,3938644,46,2,Shot Faced,Save,,1.1,41.9,,
Diogo Meireles Costa,Portugal,3938644,49,2,Shot Saved,Save,Success,2.7,37.7,Both Hands,Standing
Diogo Meireles Costa,Portugal,3938644,52,2,Punch,Punch,In Play Danger,2.6,50.2,,
Diogo Meireles Costa,Portugal,3938644,56,2,Penalty Conceded,Other,No Touch,1.0,40.0,,Diving
Giorgi Mamardashvili,Georgia,3938644,59,2,Collected,Other,Collected Twice,2.6,43.4,,
Giorgi Mamardashvili,Georgia,3938644,65,2,Shot Faced,Save,,1.2,39.3,,
Diogo Meireles Costa,Portugal,3938644,71,2,Shot Faced,Save,,2.8,36.6,,
Giorgi Mamardashvili,Georgia,3938644,73,2,Collected,Other,Success,7.5,47.9,,
Giorgi Mamardashvili,Georgia,3938644,80,2,Shot Faced,Save,,2.7,39.7,,
Giorgi Mamardashvili,Georgia,3938644,81,2,Shot Faced,Save,,2.0,41.1,,
Diogo Meireles Costa,Portugal,3938644,84,2,Shot Faced,Save,,1.9,44.8,,
Giorgi Mamardashvili,Georgia,3938644,90,2,Shot Saved,Save,In Play Danger,1.5,36.8,Right Hand,Standing
Giorgi Mamardashvili,Georgia,3938644,91,2,Shot Faced,Save,,3.1,38.7,,
Giorgi Mamardashvili,Georgia,3938644,92,2,Shot Faced,Save,,3.3,43.4,,
Giorgi Mamardashvili,Georgia,3938644,93,2,Shot Saved,Save,Touched Out,3.5,39.1,Both Hands,Standing
Giorgi Mamardashvili,Georgia,3938644,93,2,Shot Faced,Save,,1.5,38.6,,
Koen Casteels,Belgium,3941019,1,1,Shot Faced,Save,,3.0,40.3,,
Mike Maignan,France,3941019,5,1,Keeper Sweeper,Sweeper,Clear,25.3,70.3,Right Foot,
Koen Casteels,Belgium,3941019,9,1,Shot Saved,Save,Success,2.9,41.0,Both Hands,Standing
Koen Casteels,Belgium,3941019,13,1,Shot Faced,Save,,3.1,43.0,,
Koen Casteels,Belgium,3941019,17,1,Shot Faced,Save,,1.7,38.1,,
Koen Casteels,Belgium,3941019,19,1,Shot Faced,Save,,3.0,40.2,,
Koen Casteels,Belgium,3941019,20,1,Collected,Other,Success,8.2,41.1,,
Mike Maignan,France,3941019,26,1,Shot Faced,Save,,2.5,40.0,,
Mike Maignan,France,3941019,30,1,Keeper Sweeper,Sweeper,Claim,12.5,56.0,,
Koen Casteels,Belgium,3941019,33,1,Shot Faced,Save,,3.0,38.0,,
Koen Casteels,Belgium,3941019,36,1,Collected,Other,Success,4.3,41.3,,
Koen Casteels,Belgium,3941019,38,1,Shot Faced,Save,,3.0,38.8,,
Koen Casteels,Belgium,3941019,40,1,Shot Faced,Save,,2.8,43.0,,
Koen Casteels,Belgium,3941019,45,1,Shot Faced,Save,,2.5,41.2,,
Koen Casteels,Belgium,3941019,48,2,Shot Saved,Save,Touched Out,2.6,40.0,Both Hands,Standing
Koen Casteels,Belgium,3941019,49,2,Shot Faced,Save,,1.5,43.6,,
Koen Casteels,Belgium,3941019,50,2,Shot Faced,Save,,2.3,41.7,,
Koen Casteels,Belgium,3941019,52,2,Keeper Sweeper,Sweeper,Claim,7.9,26.7,,
Koen Casteels,Belgium,3941019,53,2,Shot Faced,Save,,3.0,42.7,,
Koen Casteels,Belgium,3941019,55,2,Shot Faced,Save,,3.0,38.0,,
Mike Maignan,France,3941019,60,2,Shot Faced,Save,,2.9,35.6,,
Koen Casteels,Belgium,3941019,64,2,Shot Faced,Save,,3.6,39.9,,
Koen Casteels,Belgium,3941019,68,2,Shot Faced,Save,,2.7,39.1,,
Mike Maignan,France,3941019,70,2,Shot Saved,Save,In Play Safe,2.3,43.2,Both Hands,Standing
Koen Casteels,Belgium,3941019,73,2,Shot Faced,Save,,3.1,37.4,,
Koen Casteels,Belgium,3941019,77,2,Shot Faced,Save,,3.0,38.3,,
Koen Casteels,Belgium,3941019,80,2,Collected,Other,Success,5.1,38.3,,
Mike Maignan,France,3941019,82,2,Shot Saved,Save,In Play Danger,4.0,42.8,Both Hands,Standing
Koen Casteels,Belgium,3941019,84,2,Shot Faced,Save,,2.9,36.8,,
Mike Maignan,France,3941019,89,2,Shot Faced,Save,,2.6,41.0,,
Jordan Pickford,England,3942227,9,1,Shot Faced,Save,,1.6,36.3,,
Yann Sommer,Switzerland,3942227,13,1,Shot Faced,Save,,1.5,40.1,,
Yann Sommer,Switzerland,3942227,15,1,Shot Faced,Save,,1.1,40.9,,
Jordan Pickford,England,3942227,16,1,Keeper Sweeper,Sweeper,Claim,11.2,42.6,,
Yann Sommer,Switzerland,3942227,16,1,Keeper Sweeper,Sweeper,Claim,9.6,53.8,,
Yann Sommer,Switzerland,3942227,21,1,Shot Faced,Save,,1.4,40.7,,
Jordan Pickford,England,3942227,24,1,Shot Faced,Save,,3.2,41.2,,
Yann Sommer,Switzerland,3942227,42,1,Shot Faced,Save,,2.8,38.3,,
Yann Sommer,Switzerland,3942227,44,1,Shot Faced,Save,,1.5,36.5,,
Yann Sommer,Switzerland,3942227,44,1,Collected,Other,Success,3.4,41.4,,
Yann Sommer,Switzerland,3942227,46,2,Shot Faced,Save,,1.3,37.4,,
Yann Sommer,Switzerland,3942227,48,2,Keeper Sweeper,Sweeper,Claim,4.8,57.2,,
Jordan Pickford,England,3942227,50,2,Shot Saved,Save,Saved Twice,1.4,43.6,Both Hands,Standing
Jordan Pickford,England,3942227,56,2,Shot Faced,Save,,2.1,38.7,,
Jordan Pickford,England,3942227,65,2,Shot Faced,Save,,0.8,40.6,,
Jordan Pickford,England,3942227,74,2,Goal Conceded,Other,No Touch,2.1,37.7,,Diving
Yann Sommer,Switzerland,3942227,79,2,Goal Conceded,Other,No Touch,2.4,36.7,,Standing
Yann Sommer,Switzerland,3942227,82,2,Shot Faced,Save,,1.6,40.0,,
Yann Sommer,Switzerland,3942227,87,2,Shot Faced,Save,,1.9,44.0,,
Yann Sommer,Switzerland,3942227,89,2,Punch,Punch,In Play Safe,4.1,38.8,,
Jordan Pickford,England,3942227,89,2,Shot Faced,Save,,2.7,42.5,,
Jordan Pickford,England,3942227,92,2,Shot Faced,Save,,1.8,43.6,,
Yann Sommer,Switzerland,3942227,94,3,Shot Saved,Save,Touched Out,1.8,40.5,Left Hand,Diving
Yann Sommer,Switzerland,3942227,100,3,Shot Faced,Save,,2.7,39.4,,
Yann Sommer,Switzerland,3942227,101,3,Shot Faced,Save,,2.1,38.4,,
Yann Sommer,Switzerland,3942227,101,3,Shot Saved,Save,Success,2.7,38.3,Both Hands,Standing
Jordan Pickford,England,3942227,112,4,Shot Faced,Save,,2.0,36.8,,
Jordan Pickford,England,3942227,116,4,Shot Faced,Save,,0.8,41.4,,
Jordan Pickford,England,3942227,118,4,Shot Saved,Save,In Play Safe,2.6,42.9,Both Hands,Standing
Jordan Pickford,England,3942227,118,4,Shot Faced,Save,,1.6,38.7,,
Yann Sommer,Switzerland,3942227,120,5,Penalty Conceded,Other,No Touch,1.0,40.0,,Diving
Jordan Pickford,England,3942227,121,5,Penalty Saved,Save,In Play Safe,1.0,40.0,Left Hand,Diving
Yann Sommer,Switzerland,3942227,121,5,Penalty Conceded,Other,No Touch,1.0,40.0,,Diving
Jordan Pickford,England,3942227,122,5,Penalty Conceded,Other,No Touch,1.0,40.0,,Diving
Yann Sommer,Switzerland,3942227,123,5,Penalty Conceded,Other,No Touch,1.0,40.0,,Diving
Jordan Pickford,England,3942227,124,5,Penalty Conceded,Other,No Touch,1.0,40.0,,Diving
Yann Sommer,Switzerland,3942227,125,5,Penalty Conceded,Other,No Touch,1.0,40.0,,Diving
Jordan Pickford,England,3942227,126,5,Penalty Conceded,Other,No Touch,1.0,40.0,,Diving
Yann Sommer,Switzerland,3942227,127,5,Penalty Conceded,Other,No Touch,1.0,40.0,,Diving
Altay Bayındır,Turkey,3930174,1,1,Shot Saved,Save,Success,2.3,37.3,Both Hands,Standing
Altay Bayındır,Turkey,3930174,3,1,Shot Faced,Save,,1.3,40.2,,
Diogo Meireles Costa,Portugal,3930174,4,1,Shot Faced,Save,,2.7,38.3,,
Diogo Meireles Costa,Portugal,3930174,5,1,Shot Faced,Save,,1.2,39.4,,
Altay Bayındır,Turkey,3930174,7,1,Shot Faced,Save,,2.0,41.0,,
Diogo Meireles Costa,Portugal,3930174,13,1,Keeper Sweeper,Sweeper,Claim,16.6,36.2,,
Altay Bayındır,Turkey,3930174,14,1,Shot Faced,Save,,2.0,40.9,,
Altay Bayındır,Turkey,3930174,20,1,Goal Conceded,Other,Touched In,2.8,39.3,Left Hand,Standing
Diogo Meireles Costa,Portugal,3930174,22,1,Keeper Sweeper,Sweeper,Clear,8.2,65.6,Right Foot,
Altay Bayındır,Turkey,3930174,23,1,Shot Faced,Save,,2.8,40.5,,
Diogo Meireles Costa,Portugal,3930174,30,1,Shot Saved,Save,Touched Out,2.4,44.0,Right Foot,Standing
Diogo Meireles Costa,Portugal,3930174,31,1,Shot Faced,Save,,1.3,36.5,,
Diogo Meireles Costa,Portugal,3930174,31,1,Shot Faced,Save,,2.7,39.0,,
Altay Bayındır,Turkey,3930174,34,1,Shot Faced,Save,,3.8,36.1,,
Altay Bayındır,Turkey,3930174,36,1,Shot Faced,Save,,2.4,41.3,,
Diogo Meireles Costa,Portugal,3930174,40,1,Shot Saved,Save,Saved Twice,2.4,40.7,Both Hands,Diving
Diogo Meireles Costa,Portugal,3930174,52,2,Shot Saved,Save,Success,1.3,39.6,Both Hands,Standing
Altay Bayındır,Turkey,3930174,55,2,Goal Conceded,Other,No Touch,6.6,40.3,,Diving
Diogo Meireles Costa,Portugal,3930174,56,2,Keeper Sweeper,Sweeper,Claim,15.8,56.6,,
Diogo Meireles Costa,Portugal,3930174,59,2,Shot Faced,Save,,2.8,42.8,,
Diogo Meireles Costa,Portugal,3930174,62,2,Shot Faced,Save,,2.2,41.5,,
Altay Bayındır,Turkey,3930174,65,2,Shot Faced,Save,,1.5,38.7,,
Diogo Meireles Costa,Portugal,3930174,80,2,Shot Faced,Save,,2.1,39.7,,
Altay Bayındır,Turkey,3930174,83,2,Collected,Other,Collected Twice,6.9,39.1,,
Altay Bayındır,Turkey,3930174,87,2,Smother,Smother,Won,8.4,48.3,,
Altay Bayındır,Turkey,3930174,89,2,Shot Faced,Save,,3.3,41.9,,
Diogo Meireles Costa,Portugal,3930174,90,2,Shot Faced,Save,,14.6,40.9,,
Altay Bayındır,Turkey,3930174,94,2,Shot Faced,Save,,2.8,39.4,,
Jan Oblak,Slovenia,3930162,10,1,Shot Faced,Save,,1.8,39.1,,
Jan Oblak,Slovenia,3930162,14,1,Shot Faced,Save,,1.4,39.4,,
Kasper Schmeichel,Denmark,3930162,15,1,Shot Faced,Save,,1.2,40.3,,
Jan Oblak,Slovenia,3930162,16,1,Goal Conceded,Other,No Touch,1.7,37.7,,Standing
