match_id,shooter,shooting_team,goalkeeper,xg,outcome,shot_x,shot_y,minute,period,is_goal,is_save,is_on_target,distance_to_goal,danger_zone
3930174,Rúben Diogo Da Silva Neves,Portugal,Altay Bayındır,0.0247,Off T,93.8,50.2,94,2,0,0,0,28.115476165272398,Outside box
3930162,Andreas Christensen,Denmark,Jan Oblak,0.0237,Off T,105.6,39.0,10,1,0,0,0,14.434680460612912,Penalty area close
3930162,Victor Bernth Kristansen,Denmark,Jan Oblak,0.0502,Blocked,101.6,37.8,14,1,0,0,0,18.53105501583761,Penalty area edge
3930162,Benjamin Šeško,Slovenia,Kasper Schmeichel,0.023,Off T,89.6,43.4,15,1,0,0,0,30.589540696126843,Outside box
3930162,Christian Dannemann Eriksen,Denmark,Jan Oblak,0.2767,Goal,109.7,46.4,16,1,1,0,1,12.126417442921875,Penalty area close
3930162,Erik Janža,Slovenia,Kasper Schmeichel,0.0228,Blocked,94.8,34.0,20,1,0,0,0,25.904439773907487,Outside box
3930162,Erik Janža,Slovenia,Kasper Schmeichel,0.02,Wayward,92.1,32.2,20,1,0,0,0,28.969811873741953,Outside box
3930162,Jannik Vestergaard,Denmark,Jan Oblak,0.1021,Off T,113.5,42.3,28,1,0,0,0,6.894925670375279,6-yard box
3930162,Joachim Andersen,Denmark,Jan Oblak,0.0721,Wayward,111.2,42.9,34,1,0,0,0,9.265527507918799,6-yard box
3930162,Christian Dannemann Eriksen,Denmark,Jan Oblak,0.0332,Blocked,110.8,54.5,39,1,0,0,0,17.172361514946047,Penalty area close
3930162,Christian Dannemann Eriksen,Denmark,Jan Oblak,0.0301,Blocked,89.0,35.6,41,1,0,0,0,31.310701046127985,Outside box
3930162,Christian Dannemann Eriksen,Denmark,Jan Oblak,0.1002,Off T,105.1,30.6,42,1,0,0,0,17.617321022221287,Penalty area close
3930162,Andreas Christensen,Denmark,Jan Oblak,0.0289,Blocked,106.4,37.5,54,2,0,0,0,13.827870407260832,Penalty area close
3930162,Pierre-Emile Højbjerg,Denmark,Jan Oblak,0.0681,Blocked,111.1,43.8,55,2,0,0,0,9.677293009927936,6-yard box
3930162,Rasmus Winther Højlund,Denmark,Jan Oblak,0.4475,Saved,116.7,41.6,64,2,0,1,1,3.6674241641784477,6-yard box
3930162,Alexander Hartmann Bah,Denmark,Jan Oblak,0.0569,Blocked,100.7,49.3,64,2,0,0,0,21.423818520515894,Penalty area edge
3930162,Adam Gnezda Čerin,Slovenia,Kasper Schmeichel,0.1957,Off T,113.1,39.6,65,2,0,0,0,6.911584478250995,6-yard box
3930162,Christian Dannemann Eriksen,Denmark,Jan Oblak,0.0304,Off T,114.6,27.9,67,2,0,0,0,13.250283015845362,Penalty area close
3930162,Jonas Older Wind,Denmark,Jan Oblak,0.1302,Off T,114.5,43.6,70,2,0,0,0,6.573431371817919,6-yard box
3930162,Andraž Šporar,Slovenia,Kasper Schmeichel,0.3346,Off T,114.0,39.1,73,2,0,0,0,6.067124524847005,6-yard box
3930162,Benjamin Šeško,Slovenia,Kasper Schmeichel,0.0327,Post,94.7,44.0,75,2,0,0,0,25.614253844295362,Outside box
3930162,Erik Janža,Slovenia,Kasper Schmeichel,0.0128,Goal,98.1,22.6,76,2,1,0,1,27.970877712363624,Outside box
3930162,Andraž Šporar,Slovenia,Kasper Schmeichel,0.1818,Blocked,112.5,40.9,78,2,0,0,0,7.553806987208502,6-yard box
3930162,Andraž Šporar,Slovenia,Kasper Schmeichel,0.1089,Off T,111.1,39.6,78,2,0,0,0,8.90898422941696,6-yard box
3930162,Jannik Vestergaard,Denmark,Jan Oblak,0.0149,Saved,112.1,27.8,80,2,0,1,1,14.534441853748636,Penalty area close
3930162,Andraž Šporar,Slovenia,Kasper Schmeichel,0.0262,Saved,114.6,54.5,80,2,0,1,1,15.472879499304584,Penalty area close
3930162,Morten Hjulmand,Denmark,Jan Oblak,0.0461,Saved,95.3,39.1,85,2,0,1,1,24.71639132235934,Penalty area edge
3930162,Žan Karničnik,Slovenia,Kasper Schmeichel,0.0078,Off T,90.2,57.0,90,2,0,0,0,34.30801655590133,Outside box
3930176,Kai Havertz,Germany,Yann Sommer,0.0893,Saved,113.5,44.4,2,1,0,1,1,7.849203781276161,6-yard box
3930176,İlkay Gündoğan,Germany,Yann Sommer,0.0374,Blocked,96.5,38.1,10,1,0,0,0,23.576683396949623,Penalty area edge
3930176,Kai Havertz,Germany,Yann Sommer,0.0871,Blocked,108.1,35.2,11,1,0,0,0,12.831601614763455,Penalty area close
3930176,Dan Ndoye,Switzerland,Manuel Neuer,0.1812,Goal,113.7,35.0,27,1,1,0,1,8.043009387039156,6-yard box
3930176,Dan Ndoye,Switzerland,Manuel Neuer,0.0464,Off T,101.6,26.3,30,1,0,0,0,22.94013949390893,Penalty area edge
3930176,Robert Andrich,Germany,Yann Sommer,0.0215,Blocked,89.8,32.6,32,1,0,0,0,31.093407661432032,Outside box
3930176,Antonio Rüdiger,Germany,Yann Sommer,0.0758,Off T,114.5,47.4,40,1,0,0,0,9.220086767487603,6-yard box
3930176,Kai Havertz,Germany,Yann Sommer,0.0743,Off T,107.1,49.6,41,1,0,0,0,16.080111939908882,Penalty area close
3930176,Robert Andrich,Germany,Yann Sommer,0.0248,Off T,95.2,40.1,42,1,0,0,0,24.80020161208372,Penalty area edge
3930176,Jamal Musiala,Germany,Yann Sommer,0.1049,Saved,101.0,49.4,49,2,0,1,1,21.198113123577766,Penalty area edge
3930176,İlkay Gündoğan,Germany,Yann Sommer,0.1306,Off T,103.1,41.9,49,2,0,0,0,17.00646935727696,Penalty area close
3930176,Toni Kroos,Germany,Yann Sommer,0.0421,Off T,95.3,38.1,54,2,0,0,0,24.77296913977007,Penalty area edge
3930176,David Raum,Germany,Yann Sommer,0.0244,Off T,94.6,26.2,62,2,0,0,0,28.906746617355616,Outside box
3930176,İlkay Gündoğan,Germany,Yann Sommer,0.0618,Blocked,110.0,40.4,63,2,0,0,0,10.007996802557443,Penalty area close
3930176,Kai Havertz,Germany,Yann Sommer,0.062,Off T,110.4,38.4,63,2,0,0,0,9.732420048477147,6-yard box
3930176,Kai Havertz,Germany,Yann Sommer,0.2299,Off T,115.1,42.0,67,2,0,0,0,5.2924474489597015,6-yard box
3930176,Joshua Kimmich,Germany,Yann Sommer,0.0952,Blocked,114.2,47.9,69,2,0,0,0,9.80051019080129,6-yard box
3930176,Kwadwo Duah,Switzerland,Manuel Neuer,0.0241,Saved,93.6,51.6,73,2,0,1,1,28.836088500349703,Outside box
3930176,Leroy Sané,Germany,Yann Sommer,0.0373,Off T,104.6,53.2,81,2,0,0,0,20.282997806044357,Penalty area edge
3930176,Kai Havertz,Germany,Yann Sommer,0.1803,Post,114.0,42.8,84,2,0,0,0,6.621178142898738,6-yard box
3930176,Granit Xhaka,Switzerland,Manuel Neuer,0.0284,Saved,93.4,33.9,87,2,0,1,1,27.290474528670252,Outside box
3930176,Niclas Füllkrug,Germany,Yann Sommer,0.1629,Goal,113.6,41.4,91,2,1,0,1,6.551335741663685,6-yard box
3930169,Scott McTominay,Scotland,Yann Sommer,0.0625,Goal,103.8,32.8,12,1,1,0,1,17.72794404323299,Penalty area close
3930169,Ricardo Iván Rodríguez Araya,Switzerland,Angus Gunn,0.0357,Off T,100.6,38.0,15,1,0,0,0,19.502820308868156,Penalty area edge
3930169,Xherdan Shaqiri,Switzerland,Angus Gunn,0.0858,Goal,98.1,32.5,25,1,1,0,1,23.148650068632517,Penalty area edge
3930169,Silvan Widmer,Switzerland,Angus Gunn,0.0422,Off T,104.0,52.2,27,1,0,0,0,20.120636172845032,Penalty area edge
3930169,Dan Ndoye,Switzerland,Angus Gunn,0.0518,Blocked,110.8,33.1,29,1,0,0,0,11.500000000000002,Penalty area close
3930169,Dan Ndoye,Switzerland,Angus Gunn,0.2223,Saved,111.7,31.1,31,1,0,1,1,12.169634341261036,Penalty area close
3930169,Jack Hendry,Scotland,Yann Sommer,0.0662,Wayward,107.7,38.9,37,1,0,0,0,12.349089035228467,Penalty area close
3930169,Che Adams,Scotland,Yann Sommer,0.1038,Saved,116.8,47.4,40,1,0,1,1,8.06225774829855,6-yard box
3930169,Granit Xhaka,Switzerland,Angus Gunn,0.039,Saved,103.8,25.1,41,1,0,1,1,22.010224896624752,Penalty area edge
3930169,Ruben Vargas,Switzerland,Angus Gunn,0.0269,Saved,104.0,23.4,55,2,0,1,1,23.055585006674633,Penalty area edge
3930169,Dan Ndoye,Switzerland,Angus Gunn,0.2939,Saved,102.8,37.7,57,2,0,1,1,17.353097706173386,Penalty area close
3930169,Ruben Vargas,Switzerland,Angus Gunn,0.0481,Off T,107.2,25.6,63,2,0,0,0,19.26655132606767,Penalty area edge
3930169,Billy Gilmour,Scotland,Yann Sommer,0.0255,Blocked,89.4,44.5,64,2,0,0,0,30.929112499391245,Outside box
3930169,Grant Campbell Hanley,Scotland,Yann Sommer,0.1987,Post,114.8,36.6,66,2,0,0,0,6.212889826803629,6-yard box
3930169,Scott McKenna,Scotland,Yann Sommer,0.0259,Off T,106.4,38.2,73,2,0,0,0,13.718600511714007,Penalty area close
3930169,Billy Gilmour,Scotland,Yann Sommer,0.0622,Blocked,112.3,34.2,75,2,0,0,0,9.640020746865641,6-yard box
3930169,Dan Ndoye,Switzerland,Angus Gunn,0.0346,Off T,108.3,23.4,77,2,0,0,0,20.3088650593774,Penalty area edge
3930169,Scott McTominay,Scotland,Yann Sommer,0.0498,Wayward,109.4,43.5,80,2,0,0,0,11.162884931772785,Penalty area close
3930169,Scott McTominay,Scotland,Yann Sommer,0.0675,Blocked,107.3,44.8,80,2,0,0,0,13.576818478568535,Penalty area close
3930169,Scott McTominay,Scotland,Yann Sommer,0.0658,Blocked,107.7,42.7,80,2,0,0,0,12.592855117089211,Penalty area close
3930169,Kenneth McLean,Scotland,Yann Sommer,0.0114,Saved,98.5,60.6,86,2,0,1,1,29.77599704459953,Outside box
3930169,Mohamed Zeki Amdouni,Switzerland,Angus Gunn,0.1097,Off T,112.3,34.8,89,2,0,0,0,9.291393867445297,6-yard box
3930169,Callum McGregor,Scotland,Yann Sommer,0.0326,Off T,100.0,32.0,90,2,0,0,0,21.540659228538015,Penalty area edge
3942819,Xavi Simons,Netherlands,Jordan Pickford,0.0489,Goal,99.6,51.2,6,1,1,0,1,23.27230113246218,Penalty area edge
3942819,Harry Kane,England,Bart Verbruggen,0.0289,Saved,88.2,36.6,12,1,0,1,1,31.981244503614924,Outside box
3942819,Bukayo Saka,England,Bart Verbruggen,0.0717,Blocked,104.5,41.6,13,1,0,0,0,15.582361823549085,Penalty area close
3942819,Harry Kane,England,Bart Verbruggen,0.7835,Goal,108.1,40.0,17,1,1,0,1,11.900000000000006,Penalty area close
3942819,Phil Foden,England,Bart Verbruggen,0.1723,Saved,117.0,47.6,22,1,0,1,1,8.1706792863262,6-yard box
3942819,Donyell Malen,Netherlands,Jordan Pickford,0.0398,Blocked,102.9,45.1,28,1,0,0,0,17.844326829555655,Penalty area close
3942819,Denzel Dumfries,Netherlands,Jordan Pickford,0.0632,Post,111.3,43.4,29,1,0,0,0,9.340770846134705,6-yard box
3942819,Phil Foden,England,Bart Verbruggen,0.0287,Post,95.8,51.6,31,1,0,0,0,26.836542251191755,Outside box
3942819,Phil Foden,England,Bart Verbruggen,0.0346,Saved,98.4,50.6,38,1,0,1,1,24.060756430336927,Penalty area edge
3942819,Kobbie Mainoo,England,Bart Verbruggen,0.0298,Blocked,98.8,52.9,40,1,0,0,0,24.81632527188504,Penalty area edge
3942819,Virgil van Dijk,Netherlands,Jordan Pickford,0.0816,Saved,109.5,33.3,64,2,0,1,1,12.455520864259352,Penalty area close
3942819,Denzel Dumfries,Netherlands,Jordan Pickford,0.0585,Off T,111.1,44.6,64,2,0,0,0,10.01848291908511,Penalty area close
3942819,Wout Weghorst,Netherlands,Jordan Pickford,0.0578,Blocked,110.4,38.9,76,2,0,0,0,9.662815324738434,6-yard box
3942819,Xavi Simons,Netherlands,Jordan Pickford,0.0623,Saved,103.5,45.0,76,2,0,1,1,17.240939649566666,Penalty area close
3942819,Cole Palmer,England,Bart Verbruggen,0.0514,Off T,104.8,50.4,87,2,0,0,0,18.417383093154143,Penalty area edge
3942819,Ollie Watkins,England,Bart Verbruggen,0.0355,Goal,110.4,53.5,90,2,1,0,1,16.565325230734224,Penalty area close
3943043,Nicholas Williams Arthuer,Spain,Jordan Pickford,0.068,Blocked,115.6,28.4,11,1,0,0,0,12.406449935416662,Penalty area close
3943043,Robin Aime Robert Le Normand,Spain,Jordan Pickford,0.1175,Off T,112.9,36.2,12,1,0,0,0,8.052949770115289,6-yard box
3943043,Declan Rice,England,Unai Simón Mendibil,0.049,Blocked,96.2,40.8,16,1,0,0,0,23.813441582434066,Penalty area edge
3943043,Fabián Ruiz Peña,Spain,Jordan Pickford,0.0481,Saved,101.2,49.8,27,1,0,1,1,21.200943375236864,Penalty area edge
3943043,Daniel Olmo Carvajal,Spain,Jordan Pickford,0.0265,Blocked,95.0,31.2,34,1,0,0,0,26.503584663211125,Outside box
3943043,Álvaro Borja Morata Martín,Spain,Jordan Pickford,0.0784,Blocked,113.9,30.2,42,1,0,0,0,11.543396380615194,Penalty area close
3943043,Harry Kane,England,Unai Simón Mendibil,0.0484,Blocked,102.6,36.7,44,1,0,0,0,17.710166571774536,Penalty area close
3943043,Phil Foden,England,Unai Simón Mendibil,0.1797,Saved,114.4,29.9,45,1,0,1,1,11.548592987892507,Penalty area close
3943043,Nicholas Williams Arthuer,Spain,Jordan Pickford,0.1125,Goal,109.9,28.0,46,2,1,0,1,15.684705926474997,Penalty area close
3943043,Daniel Olmo Carvajal,Spain,Jordan Pickford,0.2456,Off T,108.8,32.1,48,2,0,0,0,13.705838172107537,Penalty area close
3943043,Álvaro Borja Morata Martín,Spain,Jordan Pickford,0.0253,Blocked,95.8,46.1,54,2,0,0,0,24.95696295625732,Penalty area edge
3943043,Álvaro Borja Morata Martín,Spain,Jordan Pickford,0.2431,Wayward,110.9,51.0,54,2,0,0,0,14.27620397724829,Penalty area close
3943043,Nicholas Williams Arthuer,Spain,Jordan Pickford,0.0491,Off T,97.2,43.4,55,2,0,0,0,23.052114870440843,Penalty area edge
3943043,Jude Bellingham,England,Unai Simón Mendibil,0.0563,Off T,99.0,37.2,63,2,0,0,0,21.18584433059018,Penalty area edge
3943043,Lamine Yamal Nasraoui Ebana,Spain,Jordan Pickford,0.1621,Saved,103.5,49.7,65,2,0,1,1,19.14001044931794,Penalty area edge
3943043,Aymeric Laporte,Spain,Jordan Pickford,0.0979,Blocked,111.9,43.8,66,2,0,0,0,8.947066558375427,6-yard box
3943043,Fabián Ruiz Peña,Spain,Jordan Pickford,0.0326,Off T,93.3,35.9,69,2,0,0,0,27.012959852633703,Outside box
3943043,Ollie Watkins,England,Unai Simón Mendibil,0.0747,Blocked,91.0,40.1,69,2,0,0,0,29.00017241328058,Outside box
3943043,Mikel Oyarzabal Ugarte,Spain,Jordan Pickford,0.0377,Saved,112.0,24.9,71,2,0,1,1,17.088300090997937,Penalty area close
3943043,Cole Palmer,England,Unai Simón Mendibil,0.0379,Goal,98.4,49.0,72,2,1,0,1,23.399999999999995,Penalty area edge
3943043,Lamine Yamal Nasraoui Ebana,Spain,Jordan Pickford,0.1639,Saved,107.2,50.2,81,2,0,1,1,16.367040050051813,Penalty area close
3943043,Mikel Oyarzabal Ugarte,Spain,Jordan Pickford,0.2833,Goal,111.2,36.3,85,2,1,0,1,9.546203433826454,6-yard box
3943043,Declan Rice,England,Unai Simón Mendibil,0.0574,Saved,109.5,44.1,89,2,0,1,1,11.272089424769483,Penalty area close
3943043,Marc Guehi,England,Unai Simón Mendibil,0.1172,Blocked,114.8,35.5,89,2,0,0,0,6.87677249878168,6-yard box
3943043,Declan Rice,England,Unai Simón Mendibil,0.1058,Off T,113.1,41.4,89,2,0,0,0,7.040596565632778,6-yard box
3942752,Fabián Ruiz Peña,Spain,Mike Maignan,0.1933,Off T,115.4,35.9,4,1,0,0,0,6.161980201201555,6-yard box
3942752,Randal Kolo Muani,France,Unai Simón Mendibil,0.2713,Goal,114.9,43.7,8,1,1,0,1,6.300793600809342,6-yard box
3942752,Kylian Mbappé Lottin,France,Unai Simón Mendibil,0.0303,Blocked,88.6,45.1,15,1,0,0,0,31.811475916719118,Outside box
3942752,Kylian Mbappé Lottin,France,Unai Simón Mendibil,0.0812,Blocked,102.9,30.2,18,1,0,0,0,19.709134937891104,Penalty area edge
3942752,Lamine Yamal Nasraoui Ebana,Spain,Mike Maignan,0.0268,Goal,93.2,47.1,20,1,1,0,1,27.724537868105212,Outside box
3942752,Daniel Olmo Carvajal,Spain,Mike Maignan,0.0739,Goal,111.6,50.8,24,1,1,0,1,13.682105101189658,Penalty area close
3942752,Fabián Ruiz Peña,Spain,Mike Maignan,0.0489,Blocked,99.7,39.5,35,1,0,0,0,20.306156701847836,Penalty area edge
3942752,Lamine Yamal Nasraoui Ebana,Spain,Mike Maignan,0.0243,Blocked,97.7,49.9,39,1,0,0,0,24.39877046082445,Penalty area edge
3942752,Aurélien Djani Tchouaméni,France,Unai Simón Mendibil,0.0811,Saved,111.9,37.4,52,2,0,1,1,8.507055894961542,6-yard box
3942752,Kylian Mbappé Lottin,France,Unai Simón Mendibil,0.0371,Saved,111.3,24.4,55,2,0,1,1,17.861970775925037,Penalty area close
3942752,Dayotchanculle Upamecano,France,Unai Simón Mendibil,0.0965,Off T,115.4,46.4,62,2,0,0,0,7.881624198095207,6-yard box
3942752,Theo Bernard François Hernández,France,Unai Simón Mendibil,0.1217,Off T,103.1,34.5,75,2,0,0,0,17.77245059073172,Penalty area close
3942752,Lamine Yamal Nasraoui Ebana,Spain,Mike Maignan,0.0544,Off T,100.4,51.7,80,2,0,0,0,22.82651966463569,Penalty area edge
3942752,Kylian Mbappé Lottin,France,Unai Simón Mendibil,0.0996,Off T,104.1,29.6,85,2,0,0,0,18.999210509913304,Penalty area edge
3942752,Antoine Griezmann,France,Unai Simón Mendibil,0.0318,Blocked,109.8,46.9,94,2,0,0,0,12.314625451064277,Penalty area close
3942382,Memphis Depay,Netherlands,Fehmi Mert Günok,0.1305,Off T,103.7,33.2,0,1,0,0,0,17.66154013669249,Penalty area close
3942382,Memphis Depay,Netherlands,Fehmi Mert Günok,0.064,Blocked,108.3,42.5,6,1,0,0,0,11.964113005150029,Penalty area close
3942382,Salih Özcan,Turkey,Bart Verbruggen,0.0259,Off T,94.1,49.4,10,1,0,0,0,27.5530397597071,Outside box
3942382,Xavi Simons,Netherlands,Fehmi Mert Günok,0.0392,Off T,95.1,32.8,11,1,0,0,0,25.920069444351423,Outside box
3942382,Hakan Çalhanoğlu,Turkey,Bart Verbruggen,0.0188,Blocked,98.9,57.7,20,1,0,0,0,27.540878707840818,Outside box
3942382,Abdülkerim Bardakcı,Turkey,Bart Verbruggen,0.1033,Off T,110.5,34.8,28,1,0,0,0,10.830050784737809,Penalty area close
3942382,Arda Güler,Turkey,Bart Verbruggen,0.0063,Off T,99.3,66.6,31,1,0,0,0,33.70534082308025,Outside box
3942382,Kenan Yildiz,Turkey,Bart Verbruggen,0.0199,Off T,105.0,22.8,33,1,0,0,0,22.8219192882632,Penalty area edge
3942382,Samet Akaydin,Turkey,Bart Verbruggen,0.2457,Goal,117.9,35.1,34,1,1,0,1,5.331041174104732,6-yard box
3942382,Steven Bergwijn,Netherlands,Fehmi Mert Günok,0.0255,Off T,93.2,50.5,41,1,0,0,0,28.783502219153245,Outside box
3942382,Arda Güler,Turkey,Bart Verbruggen,0.0424,Saved to Post,90.2,45.9,55,2,0,0,0,30.378446306550963,Outside box
3942382,Memphis Depay,Netherlands,Fehmi Mert Günok,0.0291,Saved,95.0,31.7,56,2,0,1,1,26.341791890454225,Outside box
3942382,Memphis Depay,Netherlands,Fehmi Mert Günok,0.0387,Blocked,102.6,24.6,62,2,0,0,0,23.236178687555324,Penalty area edge
3942382,Kenan Yildiz,Turkey,Bart Verbruggen,0.0384,Saved,97.4,42.2,64,2,0,1,1,22.706827167175952,Penalty area edge
3942382,Cody Mathès Gakpo,Netherlands,Fehmi Mert Günok,0.0789,Blocked,110.5,37.0,69,2,0,0,0,9.962429422585638,6-yard box
3942382,Wout Weghorst,Netherlands,Fehmi Mert Günok,0.1556,Saved,114.1,47.8,69,2,0,1,1,9.780081799248922,6-yard box
3942382,Stefan de Vrij,Netherlands,Fehmi Mert Günok,0.0613,Goal,110.1,39.1,69,2,1,0,1,9.940824915468541,6-yard box
3942382,Joey Veerman,Netherlands,Fehmi Mert Günok,0.0242,Blocked,95.1,28.0,74,2,0,0,0,27.64073081522991,Outside box
3942382,Cenk Tosun,Turkey,Bart Verbruggen,0.0419,Off T,108.2,46.5,83,2,0,0,0,13.471822445385774,Penalty area close
3942382,Mehmet Zeki Çelik,Turkey,Bart Verbruggen,0.2424,Blocked,110.5,50.7,84,2,0,0,0,14.308738588708652,Penalty area close
3942382,Muhammed Kerem Aktürkoğlu,Turkey,Bart Verbruggen,0.0801,Blocked,110.2,29.0,84,2,0,0,0,14.732277488562316,Penalty area close
3942382,Cenk Tosun,Turkey,Bart Verbruggen,0.078,Off T,111.3,34.1,87,2,0,0,0,10.511898020814321,Penalty area close
3942382,Cody Mathès Gakpo,Netherlands,Fehmi Mert Günok,0.0719,Saved,106.9,25.8,88,2,0,1,1,19.319679086361653,Penalty area edge
3942382,Muhammed Kerem Aktürkoğlu,Turkey,Bart Verbruggen,0.0954,Off T,115.1,30.4,89,2,0,0,0,10.778218776773835,Penalty area close
3942382,Semih Kılıçsoy,Turkey,Bart Verbruggen,0.114,Saved,111.3,41.6,91,2,0,1,1,8.84590300647707,6-yard box
3942382,Hakan Çalhanoğlu,Turkey,Bart Verbruggen,0.0301,Blocked,101.2,29.4,92,2,0,0,0,21.58240023723033,Penalty area edge
3942349,Bruno Miguel Borges Fernandes,Portugal,Mike Maignan,0.0274,Blocked,92.5,32.9,15,1,0,0,0,28.401760508813535,Outside box
3942349,Theo Bernard François Hernández,France,Diogo Meireles Costa,0.0177,Saved,91.4,26.7,19,1,0,1,1,31.541242841714396,Outside box
3942349,Antoine Griezmann,France,Diogo Meireles Costa,0.01,Blocked,98.0,59.1,27,1,0,0,0,29.134343994674055,Outside box
3942349,Eduardo Camavinga,France,Diogo Meireles Costa,0.0212,Off T,94.9,25.6,27,1,0,0,0,28.937346111901824,Outside box
3942349,Bruno Miguel Borges Fernandes,Portugal,Mike Maignan,0.0395,Off T,93.9,26.0,41,1,0,0,0,29.617731175766988,Outside box
3942349,Kylian Mbappé Lottin,France,Diogo Meireles Costa,0.0336,Saved,99.5,28.3,49,2,0,1,1,23.603813251252433,Penalty area edge
3942349,Aurélien Djani Tchouaméni,France,Diogo Meireles Costa,0.0193,Blocked,89.5,30.2,50,2,0,0,0,32.03576126768334,Outside box
3942349,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Mike Maignan,0.0477,Blocked,111.7,47.2,53,2,0,0,0,10.987720418721983,Penalty area close
3942349,Bruno Miguel Borges Fernandes,Portugal,Mike Maignan,0.1345,Saved,109.3,52.1,60,2,0,1,1,16.152399202595262,Penalty area close
3942349,João Pedro Cavaco Cancelo,Portugal,Mike Maignan,0.0526,Off T,105.7,52.8,60,2,0,0,0,19.191925385432278,Penalty area edge
3942349,Aurélien Djani Tchouaméni,France,Diogo Meireles Costa,0.0062,Wayward,91.6,23.0,62,2,0,0,0,33.09924470437355,Outside box
3942349,Vitor Machado Ferreira,Portugal,Mike Maignan,0.2649,Saved,110.4,32.9,62,2,0,1,1,11.940268003692376,Penalty area close
3942349,Cristiano Ronaldo dos Santos Aveiro,Portugal,Mike Maignan,0.1352,Saved,118.7,45.1,62,2,0,1,1,5.263078946776308,6-yard box
3942349,Randal Kolo Muani,France,Diogo Meireles Costa,0.1166,Blocked,107.2,49.3,65,2,0,0,0,15.821820375671058,Penalty area close
3942349,Kylian Mbappé Lottin,France,Diogo Meireles Costa,0.0222,Blocked,108.1,54.2,66,2,0,0,0,18.527007313648912,Penalty area edge
3942349,Ousmane Dembélé,France,Diogo Meireles Costa,0.0107,Blocked,113.7,56.4,69,2,0,0,0,17.56843760839307,Penalty area close
3942349,Eduardo Camavinga,France,Diogo Meireles Costa,0.2368,Post,114.8,50.0,69,2,0,0,0,11.271202242884298,Penalty area close
3942349,Ousmane Dembélé,France,Diogo Meireles Costa,0.025,Post,99.1,57.0,73,2,0,0,0,26.94086115921316,Outside box
3942349,Cristiano Ronaldo dos Santos Aveiro,Portugal,Mike Maignan,0.0107,Blocked,99.5,61.1,84,2,0,0,0,29.418701534908028,Outside box
3942349,Vitor Machado Ferreira,Portugal,Mike Maignan,0.0066,Blocked,88.0,22.7,85,2,0,0,0,36.37705320665763,Outside box
3942349,N'Golo Kanté,France,Diogo Meireles Costa,0.0239,Saved,93.9,33.2,87,2,0,1,1,26.971281022598827,Outside box
3942349,N'Golo Kanté,France,Diogo Meireles Costa,0.0524,Saved,96.4,33.1,88,2,0,1,1,24.588005205790886,Penalty area edge
3942349,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Mike Maignan,0.051,Blocked,107.5,53.3,89,2,0,0,0,18.252123164169145,Penalty area edge
3942349,Kylian Mbappé Lottin,France,Diogo Meireles Costa,0.0195,Off T,96.1,25.4,91,2,0,0,0,28.006606363499316,Outside box
3942349,Kylian Mbappé Lottin,France,Diogo Meireles Costa,0.0481,Saved,99.9,39.0,92,2,0,1,1,20.124860247961966,Penalty area edge
3942349,Cristiano Ronaldo dos Santos Aveiro,Portugal,Mike Maignan,0.2695,Off T,111.4,42.7,92,3,0,0,0,9.01387818865997,6-yard box
3942349,Kylian Mbappé Lottin,France,Diogo Meireles Costa,0.0661,Blocked,106.6,32.5,96,3,0,0,0,15.356106277308715,Penalty area close
3942349,Marcus Thuram,France,Diogo Meireles Costa,0.1856,Off T,101.2,43.9,96,3,0,0,0,19.200260414900622,Penalty area edge
3942349,Rafael Alexandre Conceição Leão,Portugal,Mike Maignan,0.1319,Blocked,109.9,35.7,101,3,0,0,0,10.97724920005007,Penalty area close
3942349,Francisco Fernandes Conceição,Portugal,Mike Maignan,0.0216,Off T,103.0,56.4,104,3,0,0,0,23.621176939348302,Penalty area edge
3942349,João Félix Sequeira,Portugal,Mike Maignan,0.0833,Off T,116.0,30.8,107,4,0,0,0,10.031948963187562,Penalty area close
3942349,Ousmane Dembélé,France,Diogo Meireles Costa,0.0539,Off T,100.5,47.5,111,4,0,0,0,20.89258241577618,Penalty area edge
3942349,Bradley Barcola,France,Diogo Meireles Costa,0.0595,Off T,114.4,28.4,113,4,0,0,0,12.880993750483693,Penalty area close
3942349,Dayotchanculle Upamecano,France,Diogo Meireles Costa,0.039,Wayward,109.6,37.4,117,4,0,0,0,10.720074626605923,Penalty area close
3942349,Nuno Mendes,Portugal,Mike Maignan,0.1324,Saved,103.1,38.3,119,4,0,1,1,16.985287751463034,Penalty area close
3942349,Ousmane Dembélé,France,Diogo Meireles Costa,0.7835,Goal,108.1,40.1,120,5,1,0,1,11.900420160649796,Penalty area close
3942349,Cristiano Ronaldo dos Santos Aveiro,Portugal,Mike Maignan,0.7835,Goal,108.1,40.1,120,5,1,0,1,11.900420160649796,Penalty area close
3942349,Youssouf Fofana,France,Diogo Meireles Costa,0.7835,Goal,108.1,40.1,121,5,1,0,1,11.900420160649796,Penalty area close
3942349,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Mike Maignan,0.7835,Goal,108.1,40.1,122,5,1,0,1,11.900420160649796,Penalty area close
3942349,Jules Koundé,France,Diogo Meireles Costa,0.7835,Goal,108.1,40.1,123,5,1,0,1,11.900420160649796,Penalty area close
