match_id,player,team,gk_name,outcome,is_goal,xg,shot_x,shot_y,gk_x,gk_y,dist_off_line,lateral_offset,shot_angle_deg,goal_coverage_pct,open_goal_pct
3930179,Fermin Lopez Marin,Spain,Thomas Strakosha,Blocked,0,0.02939205,97.4,48.1,116.3,41.5,3.7,1.5,17.88,0.2989,0.7011
3930179,Kristjan Asllani,Albania,David Raya Martin,Off T,0,0.025797911,98.4,23.9,118.3,38.2,1.7,-1.8,13.68,0.2714,0.7286
3930179,José Luis Sanmartín Mato,Spain,Thomas Strakosha,Off T,0,0.014968767,104.0,24.3,118.8,38.5,1.2,-1.5,14.74,0.2703,0.7297
3930179,Armando Broja,Albania,David Raya Martin,Saved,0,0.117052965,105.7,48.1,115.2,42.6,4.8,2.6,24.24,0.3763,0.6237
3930179,Mikel Merino Zazón,Spain,Thomas Strakosha,Off T,0,0.100341134,107.1,33.1,118.8,37.9,1.2,-2.1,27.53,0.2756,0.7244
3930179,Mikel Merino Zazón,Spain,Thomas Strakosha,Saved,0,0.025040166,107.3,33.1,119.3,39.3,0.7,-0.7,27.78,0.2646,0.7354
3930179,Ferrán Torres García,Spain,Thomas Strakosha,Goal,1,0.10358183,107.5,53.5,115.9,44.2,4.1,4.2,17.23,0.372,0.628
3930179,José Luis Sanmartín Mato,Spain,Thomas Strakosha,Off T,0,0.060585164,107.6,38.7,119.2,39.8,0.8,-0.2,35.43,0.2672,0.7328
3930179,Daniel Olmo Carvajal,Spain,Thomas Strakosha,Blocked,0,0.06142092,107.7,27.1,117.7,35.9,2.3,-4.1,18.06,0.3075,0.6925
3930179,Mikel Oyarzabal Ugarte,Spain,Thomas Strakosha,Saved,0,0.18723619,108.6,44.8,110.4,44.2,9.6,4.2,33.65,1.0,0.0
3930179,Armando Broja,Albania,David Raya Martin,Saved,0,0.111852095,108.8,40.8,119.2,40.7,0.8,0.7,39.14,0.2692,0.7308
3930179,Berat Djimsiti,Albania,David Raya Martin,Wayward,0,0.04627785,109.2,44.2,119.0,41.9,1.0,1.9,36.15,0.2755,0.7245
3930179,Ferrán Torres García,Spain,Thomas Strakosha,Off T,0,0.030360926,109.6,50.2,119.1,42.0,0.9,2.0,22.98,0.2737,0.7263
3930179,Daniel Vivian Moreno,Spain,Thomas Strakosha,Wayward,0,0.046571102,109.7,40.6,119.5,40.1,0.5,0.1,42.33,0.2628,0.7372
3930179,José Luis Sanmartín Mato,Spain,Thomas Strakosha,Off T,0,0.06717369,110.4,36.2,119.0,37.8,1.0,-2.2,40.29,0.2791,0.7209
3930179,Arbër Hoxha,Albania,David Raya Martin,Off T,0,0.05797654,111.0,26.6,118.4,37.1,1.6,-2.9,16.4,0.3041,0.6959
3930179,Daniel Olmo Carvajal,Spain,Thomas Strakosha,Blocked,0,0.10403911,113.0,47.4,118.7,43.0,1.3,3.0,32.54,0.307,0.693
3930179,Álvaro Borja Morata Martín,Spain,Thomas Strakosha,Off T,0,0.09585059,113.8,35.1,119.2,38.9,0.8,-1.1,46.88,0.287,0.713
3930180,Xavi Simons,Netherlands,Patrick Pentz,Off T,0,0.020448573,74.0,47.8,108.4,25.2,11.6,-14.8,9.66,0.0,1.0
3930180,Patrick Wimmer,Austria,Bart Verbruggen,Blocked,0,0.057999488,94.7,40.5,117.2,40.0,2.8,0.0,17.96,0.2811,0.7189
3930180,Florian Grillitsch,Austria,Bart Verbruggen,Saved,0,0.012392985,94.8,24.0,118.0,37.7,2.0,-2.3,12.97,0.2716,0.7284
3930180,Tijjani Reijnders,Netherlands,Patrick Pentz,Off T,0,0.044637516,95.2,44.7,117.4,40.7,2.6,0.7,17.71,0.2793,0.7207
3930180,Marcel Sabitzer,Austria,Bart Verbruggen,Saved,0,0.02351871,97.9,25.3,118.7,38.3,1.3,-1.7,14.4,0.2656,0.7344
3930180,Florian Grillitsch,Austria,Bart Verbruggen,Blocked,0,0.035556145,101.1,31.8,117.3,37.4,2.7,-2.6,20.31,0.2917,0.7083
3930180,Marcel Sabitzer,Austria,Bart Verbruggen,Blocked,0,0.055332307,102.9,33.1,118.4,38.5,1.6,-1.5,22.89,0.2758,0.7242
3930180,Donyell Malen,Netherlands,Patrick Pentz,Off T,0,0.35075784,105.6,32.9,112.4,35.7,7.6,-4.3,25.48,0.5294,0.4706
3930180,Tijjani Reijnders,Netherlands,Patrick Pentz,Off T,0,0.14255726,106.5,38.9,117.7,38.9,2.3,-1.1,32.82,0.3013,0.6987
3930180,Wout Weghorst,Netherlands,Patrick Pentz,Off T,0,0.080460265,107.3,41.3,116.8,40.4,3.2,0.4,34.65,0.3342,0.6658
3930180,Cody Mathès Gakpo,Netherlands,Patrick Pentz,Goal,1,0.12614554,107.4,30.2,117.2,37.4,2.8,-2.6,22.89,0.3214,0.6786
3930180,Jerdy Schouten,Netherlands,Patrick Pentz,Blocked,0,0.07204104,107.5,50.1,118.1,43.0,1.9,3.0,22.43,0.2948,0.7052
3930180,Memphis Depay,Netherlands,Patrick Pentz,Goal,1,0.121777005,109.7,37.5,117.9,40.0,2.1,0.0,40.54,0.314,0.686
3930180,Romano Schmid,Austria,Bart Verbruggen,Goal,1,0.17982809,110.2,40.7,118.8,37.6,1.2,-2.4,44.23,0.2849,0.7151
3930180,Memphis Depay,Netherlands,Patrick Pentz,Blocked,0,0.03492738,111.2,25.1,118.3,36.5,1.7,-3.5,13.95,0.3099,0.6901
3930180,Florian Grillitsch,Austria,Bart Verbruggen,Off T,0,0.09956471,111.8,41.6,119.2,41.2,0.8,1.2,50.64,0.277,0.723
3930180,Marko Arnautović,Austria,Bart Verbruggen,Saved,0,0.46128318,112.7,41.3,115.7,40.7,4.3,0.7,56.28,0.6083,0.3917
3930180,Virgil van Dijk,Netherlands,Patrick Pentz,Blocked,0,0.14079262,114.4,37.3,119.3,39.6,0.7,-0.4,63.18,0.2857,0.7143
3930180,Marcel Sabitzer,Austria,Bart Verbruggen,Goal,1,0.1324231,114.9,29.1,118.4,36.1,1.6,-3.9,17.57,0.3643,0.6357
3930180,Memphis Depay,Netherlands,Patrick Pentz,Post,0,0.37566358,114.9,35.9,118.2,41.1,1.8,1.1,56.68,0.2011,0.7989
3930181,Phil Foden,England,Jan Oblak,Off T,0,0.011521615,88.6,43.7,118.4,39.4,1.6,-0.6,14.33,0.2634,0.7366
3930181,Phil Foden,England,Jan Oblak,Saved,0,0.02118464,89.4,52.7,118.8,40.1,1.2,0.1,12.75,0.2602,0.7398
3930181,Harry Kane,England,Jan Oblak,Blocked,0,0.022610057,89.8,50.8,115.4,42.5,4.6,2.5,13.42,0.2949,0.7051
3930181,Trent Alexander-Arnold,England,Jan Oblak,Off T,0,0.02242279,90.1,44.8,117.5,40.2,2.5,0.2,14.87,0.2728,0.7272
3930181,Adam Gnezda Čerin,Slovenia,Jordan Pickford,Off T,0,0.027896708,92.3,51.6,118.5,41.6,1.5,1.6,14.04,0.2643,0.7357
3930181,Andraž Šporar,Slovenia,Jordan Pickford,Blocked,0,0.025362415,92.8,35.5,117.7,38.4,2.3,-1.6,16.3,0.2731,0.7269
3930181,Andraž Šporar,Slovenia,Jordan Pickford,Saved Off Target,0,0.04272891,95.3,42.9,116.8,40.5,3.2,0.5,18.16,0.2872,0.7128
3930181,Phil Foden,England,Jan Oblak,Blocked,0,0.038287748,97.7,32.1,118.4,38.5,1.6,-1.5,18.17,0.2693,0.7307
3930181,Harry Kane,England,Jan Oblak,Saved,0,0.020003181,98.9,22.2,119.0,38.2,1.0,-1.8,12.75,0.2624,0.7376
3930181,Harry Kane,England,Jan Oblak,Blocked,0,0.042826455,102.6,38.8,117.9,40.6,2.1,0.6,25.78,0.2843,0.7157
3930181,Cole Palmer,England,Jan Oblak,Saved,0,0.0473352,103.2,55.2,118.3,41.9,1.7,1.9,15.12,0.2781,0.7219
3930181,Declan Rice,England,Jan Oblak,Off T,0,0.035136804,106.7,23.3,117.5,35.7,2.5,-4.3,13.6,0.3079,0.6921
3930181,Harry Kane,England,Jan Oblak,Blocked,0,0.027990201,107.8,35.8,119.3,39.4,0.7,-0.6,32.97,0.2652,0.7348
3930181,Benjamin Šeško,Slovenia,Jordan Pickford,Saved,0,0.06892924,108.3,38.4,119.1,39.9,0.9,-0.1,37.17,0.2708,0.7292
3930181,John Stones,England,Jan Oblak,Blocked,0,0.07156796,112.0,40.9,119.1,40.1,0.9,0.1,52.67,0.2817,0.7183
3930181,Harry Kane,England,Jan Oblak,Off T,0,0.39533535,115.7,43.3,118.5,41.2,1.5,1.2,68.75,0.3839,0.6161
3930182,Morten Hjulmand,Denmark,Predrag Rajković,Off T,0,0.01887132,89.0,29.3,117.4,40.4,2.6,0.4,13.17,0.2729,0.7271
3930182,Andreas Christensen,Denmark,Predrag Rajković,Off T,0,0.020697463,91.2,33.8,118.7,38.9,1.3,-1.1,15.13,0.2618,0.7382
3930182,Morten Hjulmand,Denmark,Predrag Rajković,Off T,0,0.021786047,91.8,48.8,118.1,40.7,1.9,0.7,14.75,0.2681,0.7319
3930182,Christian Dannemann Eriksen,Denmark,Predrag Rajković,Saved,0,0.05411584,94.6,37.4,116.2,39.6,3.8,-0.4,17.72,0.294,0.706
3930182,Sergej Milinković-Savić,Serbia,Kasper Schmeichel,Saved,0,0.10460368,101.3,42.6,118.0,41.2,2.0,1.2,23.72,0.2799,0.7201
3930182,Jonas Older Wind,Denmark,Predrag Rajković,Off T,0,0.10859825,103.5,39.6,118.6,41.2,1.4,1.2,27.24,0.2732,0.7268
3930182,Rasmus Winther Højlund,Denmark,Predrag Rajković,Saved,0,0.04584343,104.1,55.1,117.7,42.9,2.3,2.9,15.3,0.2923,0.7077
3930182,Andreas Skov Olsen,Denmark,Predrag Rajković,Blocked,0,0.03971446,105.4,55.7,118.5,42.4,1.5,2.4,14.75,0.2786,0.7214
3930182,Dušan Vlahović,Serbia,Kasper Schmeichel,Off T,0,0.060776833,106.9,46.4,118.3,42.1,1.7,2.1,28.06,0.2873,0.7127
3930182,Aleksandar Mitrović,Serbia,Kasper Schmeichel,Off T,0,0.031952977,107.4,23.8,118.5,37.1,1.5,-2.9,13.97,0.2838,0.7162
3930182,Christian Dannemann Eriksen,Denmark,Predrag Rajković,Blocked,0,0.012576064,108.8,22.8,118.4,37.0,1.6,-3.0,12.47,0.2917,0.7083
3930182,Jannik Vestergaard,Denmark,Predrag Rajković,Saved,0,0.045023,110.1,37.1,119.3,39.2,0.7,-0.8,41.22,0.269,0.731
3930182,Aleksandar Mitrović,Serbia,Kasper Schmeichel,Blocked,0,0.061910562,110.4,40.1,118.4,39.5,1.6,-0.5,45.24,0.3,0.7
3930182,Aleksandar Mitrović,Serbia,Kasper Schmeichel,Wayward,0,0.06519839,110.9,34.6,118.2,37.9,1.8,-2.1,37.18,0.3116,0.6884
3930182,Alexander Hartmann Bah,Denmark,Predrag Rajković,Off T,0,0.18430655,112.0,43.3,119.4,41.3,0.6,1.3,47.38,0.2703,0.7297
3930183,Denis Vavro,Slovakia,Florin Constantin Niţă,Off T,0,0.006518632,84.5,53.0,117.3,41.2,2.7,1.2,11.36,0.2706,0.7294
3930183,Răzvan Gabriel Marin,Romania,Martin Dúbravka,Off T,0,0.007878168,85.4,26.7,117.2,39.6,2.8,-0.4,11.52,0.272,0.728
3930183,David Strelec,Slovakia,Florin Constantin Niţă,Off T,0,0.016442684,87.6,38.5,117.9,39.4,2.1,-0.6,14.05,0.2673,0.7327
3930183,Andrei Florin Ratiu,Romania,Martin Dúbravka,Saved,0,0.03746017,94.0,43.4,117.4,39.9,2.6,-0.1,17.21,0.2778,0.7222
3930183,Peter Pekarík,Slovakia,Florin Constantin Niţă,Wayward,0,0.018847207,94.7,52.1,116.4,41.4,3.6,1.4,14.72,0.2915,0.7085
3930183,Nicolae Claudiu Stanciu,Romania,Martin Dúbravka,Saved,0,0.010006143,97.0,22.1,118.5,38.1,1.5,-1.9,12.45,0.2674,0.7326
3930183,Juraj Kucka,Slovakia,Florin Constantin Niţă,Blocked,0,0.042125423,99.2,37.7,116.1,39.3,3.9,-0.7,21.52,0.3077,0.6923
3930183,Răzvan Gabriel Marin,Romania,Martin Dúbravka,Saved,0,0.052743744,101.6,49.2,117.7,41.7,2.3,1.7,19.87,0.2857,0.7143
3930183,Denis Mihai Drăguş,Romania,Martin Dúbravka,Off T,0,0.045624558,102.7,30.5,117.8,38.2,2.2,-1.8,20.33,0.2864,0.7136
3930183,David Strelec,Slovakia,Florin Constantin Niţă,Saved,0,0.114570245,103.7,41.8,116.4,40.4,3.6,0.4,27.27,0.3209,0.6791
3930183,Denis Mihai Drăguş,Romania,Martin Dúbravka,Off T,0,0.058865298,104.3,26.3,117.8,37.8,2.2,-2.2,16.72,0.2907,0.7093
3930183,Dávid Hancko,Slovakia,Florin Constantin Niţă,Off T,0,0.061454203,104.9,42.4,118.7,41.1,1.3,1.1,29.02,0.2736,0.7264
3930183,Lukáš Haraslín,Slovakia,Florin Constantin Niţă,Off T,0,0.036418177,105.1,23.6,117.3,37.0,2.7,-3.0,14.09,0.3053,0.6947
3930183,David Strelec,Slovakia,Florin Constantin Niţă,Wayward,0,0.16629212,105.8,41.1,116.9,40.5,3.1,0.5,31.3,0.3198,0.6802
3930183,Andrei Florin Ratiu,Romania,Martin Dúbravka,Saved,0,0.083783165,106.4,27.8,118.0,37.8,2.0,-2.2,18.9,0.2931,0.7069
3930183,Juraj Kucka,Slovakia,Florin Constantin Niţă,Saved,0,0.04360604,108.5,45.8,118.8,42.7,1.2,2.7,31.54,0.2791,0.7209
3930183,David Strelec,Slovakia,Florin Constantin Niţă,Off T,0,0.087866805,109.3,44.5,118.2,42.0,1.8,2.0,35.79,0.3006,0.6994
3930183,Ianis Hagi,Romania,Martin Dúbravka,Off T,0,0.042076837,109.9,53.7,117.7,43.5,2.3,3.5,16.45,0.3237,0.6763
3930183,Ondrej Duda,Slovakia,Florin Constantin Niţă,Goal,1,0.10944717,111.2,35.7,118.6,38.6,1.4,-1.4,41.37,0.2973,0.7027
3930183,Milan Škriniar,Slovakia,Florin Constantin Niţă,Off T,0,0.12854967,112.3,37.0,118.4,39.1,1.6,-0.9,49.67,0.3156,0.6844
3930183,Lukáš Haraslín,Slovakia,Florin Constantin Niţă,Saved,0,0.012604465,116.4,26.9,119.1,36.1,0.9,-3.9,9.7,0.3333,0.6667
3930184,David Jurásek,Czech Republic,Fehmi Mert Günok,Saved,0,0.0066083334,80.6,30.1,119.1,39.7,0.9,-0.3,10.92,0.2558,0.7442
3930184,Arda Güler,Turkey,Jindřich Staněk,Off T,0,0.026633171,90.5,37.1,118.4,39.8,1.6,-0.2,15.3,0.2643,0.7357
3930184,Okay Yokuşlu,Turkey,Matěj Kovář,Off T,0,0.040461615,95.4,36.3,118.3,39.6,1.7,-0.4,18.08,0.2686,0.7314
3930184,Arda Güler,Turkey,Jindřich Staněk,Off T,0,0.03921402,98.0,49.4,117.0,41.7,3.0,1.7,17.55,0.2895,0.7105
3930184,Matěj Jurásek,Czech Republic,Fehmi Mert Günok,Blocked,0,0.026611561,98.5,28.7,118.7,39.3,1.3,-0.7,16.68,0.2661,0.7339
3930184,Hakan Çalhanoğlu,Turkey,Jindřich Staněk,Off T,0,0.0105593875,98.6,58.7,118.6,41.4,1.4,1.4,12.2,0.2675,0.7325
3930184,İsmail Yüksek,Turkey,Jindřich Staněk,Blocked,0,0.04587865,98.8,38.1,116.7,39.0,3.3,-1.0,21.21,0.2961,0.7039
3930184,Adam Hložek,Czech Republic,Fehmi Mert Günok,Saved,0,0.03270364,99.0,48.6,117.4,41.9,2.6,1.9,18.61,0.2853,0.7147
3930184,Barış Alper Yılmaz,Turkey,Matěj Kovář,Saved,0,0.103810854,99.1,45.5,118.5,40.8,1.5,0.8,20.34,0.2693,0.7307
3930184,Lukáš Provod,Czech Republic,Fehmi Mert Günok,Saved,0,0.031836256,99.4,27.2,118.0,39.8,2.0,-0.2,16.07,0.2769,0.7231
3930184,Kenan Yildiz,Turkey,Jindřich Staněk,Off T,0,0.039678648,99.6,29.5,117.7,39.6,2.3,-0.4,17.73,0.2818,0.7182
3930184,Cenk Tosun,Turkey,Matěj Kovář,Goal,1,0.08598739,105.3,34.5,118.4,38.7,1.6,-1.3,27.05,0.2805,0.7195
3930184,Kenan Yildiz,Turkey,Jindřich Staněk,Blocked,0,0.103175014,106.4,37.9,117.9,40.3,2.1,0.3,32.11,0.2957,0.7043
3930184,Hakan Çalhanoğlu,Turkey,Jindřich Staněk,Goal,1,0.07116598,109.2,26.0,118.2,36.7,1.8,-3.3,16.24,0.3,0.7
3930184,Kenan Yildiz,Turkey,Jindřich Staněk,Saved,0,0.12868324,109.4,42.3,117.9,40.6,2.1,0.6,39.84,0.3118,0.6882
3930184,David Jurásek,Czech Republic,Fehmi Mert Günok,Saved,0,0.07308208,110.3,23.8,113.7,30.0,6.3,-10.0,12.84,0.6706,0.3294
3930184,Kenan Yildiz,Turkey,Jindřich Staněk,Blocked,0,0.033986952,111.7,25.6,118.0,36.0,2.0,-4.0,14.31,0.3294,0.6706
3930184,Kenan Yildiz,Turkey,Matěj Kovář,Blocked,0,0.1691182,111.8,34.4,117.7,37.8,2.3,-2.2,38.46,0.3475,0.6525
3930184,Ondřej Lingr,Czech Republic,Fehmi Mert Günok,Wayward,0,0.10603972,111.9,32.5,118.7,37.7,1.3,-2.3,31.47,0.2978,0.7022
3930184,Robin Hranáč,Czech Republic,Fehmi Mert Günok,Blocked,0,0.07917333,112.5,35.8,119.1,39.3,0.9,-0.7,46.03,0.2841,0.7159
3930184,Kenan Yildiz,Turkey,Jindřich Staněk,Blocked,0,0.008673587,112.6,21.5,118.4,36.9,1.6,-3.1,8.83,0.319,0.681
3930184,Ondřej Lingr,Czech Republic,Fehmi Mert Günok,Off T,0,0.07450897,112.7,34.1,118.5,39.5,1.5,-0.5,39.01,0.3147,0.6853
3930184,Arda Güler,Turkey,Jindřich Staněk,Blocked,0,0.17483498,112.9,36.9,119.5,39.7,0.5,-0.3,52.22,0.2689,0.7311
3930184,Samet Akaydin,Turkey,Jindřich Staněk,Off T,0,0.07527008,113.2,33.9,118.5,39.2,1.5,-0.8,38.89,0.3208,0.6792
3930184,Robin Hranáč,Czech Republic,Fehmi Mert Günok,Off T,0,0.2578839,113.5,37.1,119.2,39.6,0.8,-0.4,56.32,0.2851,0.7149
3930184,Tomáš Souček,Czech Republic,Fehmi Mert Günok,Goal,1,0.1198459,113.6,46.4,115.1,43.9,4.9,3.9,37.84,0.5,0.5
3930184,Ladislav Krejčí,Czech Republic,Fehmi Mert Günok,Saved,0,0.050790045,114.8,49.8,118.7,42.5,1.3,2.5,21.23,0.3333,0.6667
3930184,Hakan Çalhanoğlu,Turkey,Jindřich Staněk,Blocked,0,0.011782922,114.8,55.0,117.5,44.7,2.5,4.7,10.0,0.1361,0.8639
3930184,Barış Alper Yılmaz,Turkey,Jindřich Staněk,Saved,0,0.048628997,115.1,50.8,118.6,43.5,1.4,3.5,17.46,0.35,0.65
3930184,Tomáš Chorý,Czech Republic,Fehmi Mert Günok,Blocked,0,0.55123883,116.0,44.0,115.2,43.7,4.8,3.7,63.43,0.0,1.0
3938637,Bartosz Salamon,Poland,Bart Verbruggen,Wayward,0,0.0034011703,54.2,44.2,115.6,39.6,4.4,-0.4,6.93,0.2679,0.7321
3938637,Memphis Depay,Netherlands,Wojciech Szczęsny,Off T,0,0.01068202,83.3,34.1,114.8,39.7,5.2,-0.3,12.13,0.2913,0.7087
3938637,Jakub Moder,Poland,Bart Verbruggen,Saved,0,0.020169877,88.9,45.8,118.9,40.4,1.1,0.4,14.18,0.2592,0.7408
3938637,Nicola Zalewski,Poland,Bart Verbruggen,Saved,0,0.018691555,90.3,29.2,118.9,39.0,1.1,-1.0,13.59,0.2596,0.7404
3938637,Tijjani Reijnders,Netherlands,Wojciech Szczęsny,Off T,0,0.01554486,92.3,29.7,118.8,39.1,1.2,-0.9,14.49,0.2613,0.7387
3938637,Xavi Simons,Netherlands,Wojciech Szczęsny,Blocked,0,0.021836616,95.3,49.4,118.9,40.7,1.1,0.7,16.15,0.2617,0.7383
3938637,Piotr Zieliński,Poland,Bart Verbruggen,Saved,0,0.036215097,95.9,46.5,118.5,40.9,1.5,0.9,17.62,0.2666,0.7334
3938637,Cody Mathès Gakpo,Netherlands,Wojciech Szczęsny,Goal,1,0.048307355,97.7,34.5,117.8,39.1,2.2,-0.9,19.23,0.2774,0.7226
3938637,Tijjani Reijnders,Netherlands,Wojciech Szczęsny,Blocked,0,0.031454585,98.4,53.0,118.6,41.4,1.4,1.4,15.58,0.2673,0.7327
3938637,Xavi Simons,Netherlands,Wojciech Szczęsny,Off T,0,0.015395193,98.4,58.0,118.3,42.7,1.7,2.7,12.58,0.2714,0.7286
3938637,Cody Mathès Gakpo,Netherlands,Wojciech Szczęsny,Off T,0,0.010005396,101.1,19.6,118.8,38.1,1.2,-1.9,11.29,0.2669,0.7331
3938637,Memphis Depay,Netherlands,Wojciech Szczęsny,Off T,0,0.11201969,104.8,40.8,115.6,40.6,4.4,0.6,29.41,0.3519,0.6481
3938637,Tijjani Reijnders,Netherlands,Wojciech Szczęsny,Off T,0,0.114312105,106.1,42.8,118.6,41.9,1.4,1.9,31.0,0.278,0.722
3938637,Xavi Simons,Netherlands,Wojciech Szczęsny,Off T,0,0.04667762,106.5,50.7,115.7,43.9,4.3,3.9,21.04,0.3668,0.6332
3938637,Virgil van Dijk,Netherlands,Wojciech Szczęsny,Saved,0,0.033487294,107.0,38.9,119.2,40.3,0.8,0.3,34.0,0.2664,0.7336
3938637,Adam Buksa,Poland,Bart Verbruggen,Blocked,0,0.04367851,107.9,55.5,118.6,43.7,1.4,3.7,14.64,0.2827,0.7173
3938637,Memphis Depay,Netherlands,Wojciech Szczęsny,Off T,0,0.15418267,108.0,50.5,116.1,44.1,3.9,4.1,21.95,0.3704,0.6296
3938637,Jakub Piotr Kiwior,Poland,Bart Verbruggen,Saved,0,0.060536034,108.2,51.3,118.3,43.7,1.7,3.7,20.62,0.2921,0.7079
3938637,Jakub Moder,Poland,Bart Verbruggen,Wayward,0,0.17306519,108.9,32.4,118.6,38.1,1.4,-1.9,28.29,0.2861,0.7139
3938637,Jakub Piotr Kiwior,Poland,Bart Verbruggen,Saved,0,0.018577162,109.5,23.2,119.0,36.5,1.0,-3.5,12.58,0.2763,0.7237
3938637,Denzel Dumfries,Netherlands,Wojciech Szczęsny,Off T,0,0.03682928,110.0,56.3,118.7,43.5,1.3,3.5,12.89,0.2874,0.7126
3938637,Cody Mathès Gakpo,Netherlands,Wojciech Szczęsny,Saved,0,0.010196376,110.1,23.0,119.3,37.3,0.7,-2.7,12.05,0.269,0.731
3938637,Denzel Dumfries,Netherlands,Wojciech Szczęsny,Wayward,0,0.110036224,110.1,43.1,118.9,40.9,1.1,0.9,40.84,0.2812,0.7188
3938637,Wout Weghorst,Netherlands,Wojciech Szczęsny,Goal,1,0.09464203,110.6,36.7,117.8,38.2,2.2,-1.8,42.09,0.3264,0.6736
3938637,Stefan de Vrij,Netherlands,Wojciech Szczęsny,Off T,0,0.06877075,110.9,41.9,119.1,40.6,0.9,0.6,45.95,0.2774,0.7226
3938637,Karol Świderski,Poland,Bart Verbruggen,Saved,0,0.13144952,112.0,36.4,119.1,37.4,0.9,-2.6,46.39,0.2817,0.7183
3938637,Memphis Depay,Netherlands,Wojciech Szczęsny,Wayward,0,0.08160148,112.1,53.4,117.4,44.6,2.6,4.6,15.63,0.3726,0.6274
3938637,Cody Mathès Gakpo,Netherlands,Wojciech Szczęsny,Wayward,0,0.11391678,112.3,34.1,119.2,38.5,0.8,-1.5,38.26,0.279,0.721
3938637,Cody Mathès Gakpo,Netherlands,Wojciech Szczęsny,Off T,0,0.107844956,112.6,34.0,118.9,37.5,1.1,-2.5,38.37,0.2937,0.7063
3938637,Adam Buksa,Poland,Bart Verbruggen,Goal,1,0.08721661,114.6,33.6,119.3,37.7,0.7,-2.3,38.6,0.2872,0.7128
3938637,Jakub Moder,Poland,Bart Verbruggen,Wayward,0,0.2948724,115.5,39.4,118.8,39.5,1.2,-0.5,82.7,0.3409,0.6591
3938637,Tijjani Reijnders,Netherlands,Wojciech Szczęsny,Blocked,0,0.075011835,118.5,33.7,119.6,37.0,0.4,-3.0,24.83,0.3409,0.6591
3938637,Jakub Piotrowski,Poland,Bart Verbruggen,Off T,0,0.021284437,119.0,32.0,119.1,35.7,0.9,-4.3,9.27,0.0,1.0
3938638,Mykhailo Mudryk,Ukraine,Florin Constantin Niţă,Saved,0,0.007901854,82.6,30.8,114.2,39.6,5.8,-0.4,11.52,0.2959,0.7041
3938638,Florinel Teodor Coman,Romania,Andriy Lunin,Saved,0,0.024980098,89.9,33.0,119.2,39.6,0.8,-0.4,14.38,0.2568,0.7432
3938638,Răzvan Gabriel Marin,Romania,Andriy Lunin,Goal,1,0.019967925,93.2,49.7,119.6,39.8,0.4,-0.2,15.07,0.2538,0.7462
3938638,Artem Dovbyk,Ukraine,Florin Constantin Niţă,Off T,0,0.041105933,93.3,39.3,113.9,39.6,6.1,-0.4,17.03,0.324,0.676
3938638,Georgiy Sudakov,Ukraine,Florin Constantin Niţă,Saved,0,0.03194495,93.3,40.3,118.1,40.4,1.9,0.4,17.04,0.2692,0.7308
3938638,Georgiy Sudakov,Ukraine,Florin Constantin Niţă,Off T,0,0.008008759,93.6,22.0,118.3,38.3,1.7,-1.7,11.87,0.2672,0.7328
3938638,Georgiy Sudakov,Ukraine,Florin Constantin Niţă,Blocked,0,0.038833655,94.8,24.9,118.9,40.2,1.1,0.2,13.39,0.2614,0.7386
3938638,Nicolae Claudiu Stanciu,Romania,Andriy Lunin,Goal,1,0.046266142,96.6,45.0,119.0,41.4,1.0,1.4,18.59,0.2612,0.7388
3938638,Viktor Tsygankov,Ukraine,Florin Constantin Niţă,Blocked,0,0.046381094,97.1,35.4,116.6,39.1,3.4,-0.9,19.08,0.2936,0.7064
3938638,Nicolae Claudiu Stanciu,Romania,Andriy Lunin,Blocked,0,0.07114553,98.3,43.3,119.1,39.2,0.9,-0.8,20.44,0.2608,0.7392
3938638,Roman Yaremchuk,Ukraine,Florin Constantin Niţă,Blocked,0,0.05042256,98.6,43.1,117.3,40.4,2.7,0.4,20.76,0.2861,0.7139
3938638,Georgiy Sudakov,Ukraine,Florin Constantin Niţă,Blocked,0,0.028104939,99.8,30.0,118.7,37.2,1.3,-2.8,18.18,0.2672,0.7328
3938638,Dennis Man,Romania,Andriy Lunin,Blocked,0,0.021797933,101.2,58.1,118.9,42.8,1.1,2.8,12.74,0.2655,0.7345
3938638,Viktor Tsygankov,Ukraine,Florin Constantin Niţă,Blocked,0,0.06380467,102.6,42.1,115.3,41.3,4.7,1.3,25.55,0.3425,0.6575
3938638,Andriy Yarmolenko,Ukraine,Florin Constantin Niţă,Off T,0,0.05293641,103.5,46.3,119.3,41.7,0.7,1.7,24.04,0.2611,0.7389
3938638,Florinel Teodor Coman,Romania,Andriy Lunin,Off T,0,0.03314492,104.0,26.5,118.7,37.6,1.3,-2.4,16.86,0.2721,0.7279
3938638,Mykhailo Mudryk,Ukraine,Florin Constantin Niţă,Blocked,0,0.031143205,108.4,27.6,118.9,37.7,1.1,-2.3,18.82,0.2762,0.7238
3938638,Mykhailo Mudryk,Ukraine,Florin Constantin Niţă,Off T,0,0.11517301,110.4,27.6,117.5,36.0,2.5,-4.0,18.47,0.338,0.662
3938638,Andrei Florin Ratiu,Romania,Andriy Lunin,Saved,0,0.013371198,110.4,56.7,118.9,44.1,1.1,4.1,12.21,0.2824,0.7176
3938638,Nicolae Claudiu Stanciu,Romania,Andriy Lunin,Off T,0,0.007156054,111.2,5.6,119.6,38.8,0.4,-1.2,3.24,0.2619,0.7381
