50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,ball_recovery_offensive,block_deflection,dribble_no_touch,dribble_overrun,miscontrol_aerial_won,shot_deflected,shot_one_on_one,goalkeeper_shot_saved_to_post,shot_saved_to_post,block_offensive,goalkeeper_shot_saved_off_target,shot_saved_off_target,foul_committed_penalty,foul_won_penalty,pass_deflected,shot_redirect,goalkeeper_punched_out,shot_open_goal,block_save_block,goalkeeper_success_in_play,goalkeeper_penalty_saved_to_post,shot_follows_dribble,type_name,player_name,team_name,position_name
,,,,,,,,,,,,,,,,1.423602,,,,,,,,,,,,,b5acbf07-3328-41da-a36c-19251cfe17a1,1669,,,"[5.8, 42.0]",3942349,37,,,,-1.2318801,,Right Foot,,,"[10.7, 28.1]",,Ground Pass,,14.738385,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,Goal Kick,1,From Goal Kick,Diogo Meireles Costa,32975.0,Goalkeeper,55,Portugal,780,['97677f44-967e-4825-b87a-8baca630cdb7'],52,,,,,,,,,,,,,,,,Portugal,780,00:37:52.028,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Diogo Meireles Costa,Portugal,Goalkeeper
,,,,,,,,,,,,,,,,1.234672,,,,,,,,,,,,,ba1561c2-2cfc-44c7-911f-6d4bc2822612,1805,,,"[6.0, 38.1]",3942349,41,True,,,-1.4806459,,Right Foot,,,"[7.6, 20.4]",,Ground Pass,,17.77217,,,,,William Saliba,17592.0,,,,,,Goal Kick,1,From Goal Kick,Mike Maignan,3761.0,Goalkeeper,60,France,771,['805b43c7-ea11-4116-9253-560cdf0b7679'],48,,,,,,,,,,,,,,,,France,771,00:41:48.276,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Mike Maignan,France,Goalkeeper
,,,,,,,,,,,,,,,,1.232971,,,,,,,,,,,,,463ca440-f3e0-4d0a-9ba7-b7663fb87ff3,2248,,,"[6.5, 44.5]",3942349,49,True,,,0.41716948,,Right Foot,,,"[32.9, 56.2]",,Ground Pass,,28.876461,,,,,Eduardo Camavinga,24778.0,,,,,,Goal Kick,2,From Goal Kick,Mike Maignan,3761.0,Goalkeeper,76,France,771,['a27a84f3-26df-43e8-b71a-65a505ac10c3'],48,,,,,,,,,,,,,,,,France,771,00:04:48.812,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Mike Maignan,France,Goalkeeper
,,,,,,,,,,,,,,,,1.384544,,,,,,,,,,,,,2f80440b-2ff4-4c73-82b9-2323b23b8e27,2480,,,"[6.5, 37.7]",3942349,56,True,,,1.3569729,,Right Foot,,,"[10.3, 55.2]",,Ground Pass,,17.90782,,,,,Dayotchanculle Upamecano,8519.0,,,,,,Goal Kick,2,From Goal Kick,William Saliba,17592.0,Left Center Back,89,France,771,['95d08f74-1c6c-4188-aeea-8cd9a475c796'],58,,,,,,,,,,,,,,,,France,771,00:11:58.643,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,William Saliba,France,Left Center Back
,,,,,,,,,,,,,,,,1.479724,,,,,,,,,,,,,f08528d6-4638-496d-8f6f-4b1de61dbdb2,2652,,,"[7.0, 38.4]",3942349,60,True,,,-1.1513189,,Right Foot,,,"[13.6, 23.6]",,Ground Pass,,16.204937,,,,,William Saliba,17592.0,,,,,,Goal Kick,2,From Goal Kick,Mike Maignan,3761.0,Goalkeeper,97,France,771,['5a5bfbfa-f724-4c61-9915-a11e2a9819f7'],59,,,,,,,,,,,,,,,,France,771,00:15:59.098,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Mike Maignan,France,Goalkeeper
,,,,,,,,,,,,,,,,1.340991,,,,,,,,,,,,,01b1ff4a-3e9e-4f2d-9265-77b99ae1bfc7,2710,,,"[5.8, 39.8]",3942349,62,True,,,-0.7726762,,Left Foot,,,"[25.7, 20.4]",,Ground Pass,,27.791546,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,Goal Kick,2,From Goal Kick,Diogo Meireles Costa,32975.0,Goalkeeper,98,Portugal,780,['431cd208-bd73-448d-9fa9-0263f7bd6619'],20,,,,,,,,,,,,,,,,Portugal,780,00:17:20.054,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Diogo Meireles Costa,Portugal,Goalkeeper
,,,,,,,,,,,,,,,,0.701746,,,,,,,,,,,,,4cdc21c6-2501-4bf4-a474-0c9c4cbeb182,3020,,,"[5.1, 38.9]",3942349,70,True,,,-0.95684326,,Left Foot,,,"[28.5, 5.7]",,Ground Pass,,40.61773,,,,,Nuno Mendes,41092.0,,,,,,Goal Kick,2,From Goal Kick,Diogo Meireles Costa,32975.0,Goalkeeper,105,Portugal,780,['fc35fbe0-2e1f-4c04-a246-f51374679d84'],18,,,,,,,,,,,,,,,,Portugal,780,00:25:18.539,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Diogo Meireles Costa,Portugal,Goalkeeper
,,,,,,,,,,,,,,,,1.570697,,,,,,,,,,,,,31e771cb-e19f-4311-ab4a-c7d852de83ab,3180,,,"[5.8, 37.8]",3942349,74,True,,,-0.6330053,,Left Foot,,,"[22.7, 25.4]",,Ground Pass,,20.961155,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,Goal Kick,2,From Goal Kick,Diogo Meireles Costa,32975.0,Goalkeeper,108,Portugal,780,['ca0d799c-3947-4018-8fdd-9d426f22e398'],10,,,,,,,,,,,,,,,,Portugal,780,00:29:10.225,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Diogo Meireles Costa,Portugal,Goalkeeper
,,,,,,,,,,,,,,,,1.59372,,,,,,,,,,,,,4348678c-84f2-448c-8464-e2e426682a4f,3776,,,"[4.9, 39.1]",3942349,91,,,,1.0103394,,Left Foot,,,"[14.0, 53.6]",,Ground Pass,,17.118996,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,Goal Kick,2,From Goal Kick,Diogo Meireles Costa,32975.0,Goalkeeper,130,Portugal,780,['f694bcd6-67f8-4ee7-8808-e9be8ac50da7'],35,,,,,,,,,,,,,,,,Portugal,780,00:46:35.350,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Diogo Meireles Costa,Portugal,Goalkeeper
,,,,,,,,,,,,,,,,1.109316,,,,,,,,,,,,,9b173f0c-146d-4b5e-823b-6eb24c40eca9,4008,,,"[4.5, 41.2]",3942349,93,True,,,1.3521274,,Right Foot,,,"[7.1, 52.9]",,Ground Pass,,11.985408,,,,,Dayotchanculle Upamecano,8519.0,,,,,,Goal Kick,3,From Goal Kick,Mike Maignan,3761.0,Goalkeeper,138,France,771,['fbb7384e-3372-41f2-84b4-666c984dd353'],6,,,,,,,,,,,,,,,,France,771,00:03:06.404,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Mike Maignan,France,Goalkeeper
,,,,,,,,,,,,,,,,1.714989,,,,,,,,,,,,,496595b8-c7b2-4222-b26f-886c33be074a,4207,,,"[7.0, 43.8]",3942349,97,True,,,0.82739025,,Left Foot,,,"[35.5, 74.8]",,Low Pass,,42.109974,,,,,Nélson Cabral Semedo,6374.0,,,,,,Goal Kick,3,From Goal Kick,Diogo Meireles Costa,32975.0,Goalkeeper,146,Portugal,780,['819ba729-6f36-4deb-bb86-1940e8b05746'],15,,,,,,,,,,,,,,,,Portugal,780,00:07:15.446,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Diogo Meireles Costa,Portugal,Goalkeeper
,,,,,,,,,,,,,,,,1.630895,,,,,,,,,,,,,78fe36ad-f244-48bd-a78e-d05a54c7df99,4563,,,"[6.0, 36.1]",3942349,104,True,,,-0.30739748,,Right Foot,,,"[31.2, 28.1]",,Ground Pass,,26.439365,,,,,Aurélien Djani Tchouaméni,10481.0,,,,,,Goal Kick,3,From Goal Kick,Mike Maignan,3761.0,Goalkeeper,151,France,771,['e1660281-dd3a-4493-8d50-90899bd899da'],55,,,,,,,,,,,,,,,,France,771,00:14:55.087,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Mike Maignan,France,Goalkeeper
,,,,,,,,,,,,,,,,1.498445,,,,,,,,,,,,,2934e575-04e2-4552-9e7f-d93d1f5119da,4687,,,"[6.0, 42.4]",3942349,107,True,,,0.9841894,,Right Foot,,,"[28.0, 75.5]",,Ground Pass,,39.74431,,,,,Jules Koundé,4445.0,,,,,,Goal Kick,4,From Goal Kick,Mike Maignan,3761.0,Goalkeeper,155,France,771,['04d56152-4cc8-4ada-8acd-9c277f19caa7'],31,,,,,,,,,,,,,,,,France,771,00:02:31.086,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Mike Maignan,France,Goalkeeper
,,,,,,,,,,,,,,,,0.927267,,,,,,,,,,,,,4a328788-cb18-4256-8f53-c19fa64f0b88,4895,,,"[5.5, 38.0]",3942349,111,,,,-0.19553682,,Left Foot,,,"[26.2, 33.9]",,Ground Pass,,21.102133,,,,,Rúben Diogo Da Silva Neves,9927.0,,,,,,Goal Kick,4,From Goal Kick,Diogo Meireles Costa,32975.0,Goalkeeper,162,Portugal,780,['4f4b470c-72e1-4462-bed2-616a5d7009e4'],58,,,,,,,,,,,,,,,,Portugal,780,00:06:58.803,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Diogo Meireles Costa,Portugal,Goalkeeper
,,,,,,,,,,,,,,,,1.376144,,,,,,,,,,,,,3fea5d8f-6e36-4e3f-bdc2-938cdae20744,4973,,,"[7.0, 39.9]",3942349,113,True,,,0.9292734,,Right Foot,,,"[19.1, 56.1]",,Ground Pass,,20.22004,,,,,Dayotchanculle Upamecano,8519.0,,,,,,Goal Kick,4,From Goal Kick,Mike Maignan,3761.0,Goalkeeper,166,France,771,['9e32e5d1-c7c4-482e-b20c-cbd7b8ad0e3a'],32,,,,,,,,,,,,,,,,France,771,00:08:32.873,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Mike Maignan,France,Goalkeeper
,,,,,,,,,,,,,,,,1.890069,,,,,,,,,,,,,0251a2ef-9bab-4b37-bc04-db9b1d36f114,4997,,,"[6.0, 35.8]",3942349,114,,,,1.2707815,,Left Foot,,,"[10.3, 49.7]",,Ground Pass,,14.549914,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,Goal Kick,4,From Goal Kick,Diogo Meireles Costa,32975.0,Goalkeeper,167,Portugal,780,['9e82442a-f2d7-4ab7-a3fc-562db1671432'],21,,,,,,,,,,,,,,,,Portugal,780,00:09:21.202,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Diogo Meireles Costa,Portugal,Goalkeeper
,,,,,,,,,,,,,,,,0.842418,,,,,,,,,,,,,1cf6d7f4-f040-4e5a-b782-beed8a32b71e,545,,,"[7.0, 48.5]",3930180,13,,,,-2.2191284,,Right Foot,,,"[4.5, 45.2]",,Ground Pass,,4.1400485,,,,,Patrick Pentz,9731.0,,,,,,Goal Kick,1,From Goal Kick,Philipp Lienhart,8931.0,Right Center Back,25,Austria,915,['c35352f5-b862-4959-945a-67d7600f166c'],48,,,,,,,,,,,,,,,,Austria,915,00:13:48.195,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Philipp Lienhart,Austria,Right Center Back
,,,,,,,,,,,,,,,,0.826128,,,,,,,,,,,,,526c176d-020a-41b8-b304-37717fc0a122,582,,,"[6.0, 30.5]",3930180,14,True,,,1.7234457,,Left Foot,,,"[4.8, 38.3]",,Ground Pass,,7.891768,,,,,Bart Verbruggen,37274.0,,,,,,Goal Kick,1,From Goal Kick,Virgil van Dijk,3669.0,Left Center Back,26,Netherlands,941,['bf2d599f-a6bd-495f-88ad-8d8d03b9b5d8'],37,,,,,,,,,,,,,,,,Netherlands,941,00:14:37.652,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Virgil van Dijk,Netherlands,Left Center Back
,,,,,,,,,,,,,,,,1.805359,,,,,,,,,,,,,64e1bcac-dbb2-47b8-a90a-1200d701bb89,843,,,"[6.0, 30.5]",3930180,20,True,,,1.6233793,,Left Foot,,,"[5.6, 38.1]",,Ground Pass,,7.610519,,,,,Bart Verbruggen,37274.0,,,,,,Goal Kick,1,From Goal Kick,Virgil van Dijk,3669.0,Left Center Back,35,Netherlands,941,['d8e7495c-9249-4ff3-a131-3094f0764da4'],17,,,,,,,,,,,,,,,,Netherlands,941,00:20:17.209,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Virgil van Dijk,Netherlands,Left Center Back
,,,,,,,,,,,,,,,,0.448496,,,,,,,,,,,,,8968ef85-8d6f-4a67-b476-c6029f3a0e1f,994,,,"[7.0, 33.8]",3930180,23,True,,,1.5049576,,Right Foot,,,"[7.6, 42.9]",,Ground Pass,,9.119759,,,,,Patrick Pentz,9731.0,,,,,,Goal Kick,1,From Goal Kick,Philipp Lienhart,8931.0,Right Center Back,39,Austria,915,['bdf28670-0b8e-4f8a-ad1f-95f921276531'],27,,,,,,,,,,,,,,,,Austria,915,00:23:27.738,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Philipp Lienhart,Austria,Right Center Back
,,,,,,,,,,,,,,,,0.701269,,,,,,,,,,,,,22b0f66a-e988-475e-8203-cdccdf73b76b,1004,,,"[6.0, 31.2]",3930180,24,,,,1.80682,,Right Foot,,,"[4.1, 39.1]",,Ground Pass,,8.125269,,,,,Bart Verbruggen,37274.0,,,,,,Goal Kick,1,From Goal Kick,Virgil van Dijk,3669.0,Left Center Back,40,Netherlands,941,['23ea22b3-b05a-4106-8dae-e6e0a8c85438'],6,,,,,,,,,,,,,,,,Netherlands,941,00:24:06.832,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Virgil van Dijk,Netherlands,Left Center Back
,,,,,,,,,,,,,,,,1.089716,,,,,,,,,,,,,8a66625d-eb39-4090-94d4-3409035979ea,1310,,,"[7.0, 50.1]",3930180,35,,,,-2.306236,,Right Foot,,,"[3.2, 45.9]",,Ground Pass,,5.663921,,,,,Patrick Pentz,9731.0,,,,,,Goal Kick,1,From Goal Kick,Philipp Lienhart,8931.0,Right Center Back,59,Austria,915,['317614fc-b5d9-43a4-ba62-629acb6827a2'],36,,,,,,,,,,,,,,,,Austria,915,00:35:36.020,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Philipp Lienhart,Austria,Right Center Back
,,,,,,,,,,,,,,,,0.826591,,,,,,,,,,,,,ab947124-043d-4586-bfea-69b8e605b657,1616,,,"[3.6, 31.1]",3930180,43,True,,,0.11420674,,Right Foot,,,"[37.6, 35.0]",,Ground Pass,,34.222946,,,,,Jerdy Schouten,15503.0,,,,,,Goal Kick,1,From Goal Kick,Bart Verbruggen,37274.0,Goalkeeper,72,Netherlands,941,['f57c7774-4823-4c42-9ef2-efe6760895ae'],30,,,,,,,,,,,,,,,,Netherlands,941,00:43:30.503,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Bart Verbruggen,Netherlands,Goalkeeper
,,,,,,,,,,,,,,,,0.823993,,,,,,,,,,,,,7a1181aa-dc89-4eed-b246-eaf7c0a188b2,1831,,,"[5.8, 34.0]",3930180,48,,,,1.7172805,,Left Foot,,,"[4.9, 40.1]",,Ground Pass,,6.166036,,,,,Bart Verbruggen,37274.0,,,,,,Goal Kick,2,From Goal Kick,Virgil van Dijk,3669.0,Left Center Back,83,Netherlands,941,['05084730-ce37-4de9-b9e4-b897a5c9aa46'],21,,,,,,,,,,,,,,,,Netherlands,941,00:03:21.849,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Virgil van Dijk,Netherlands,Left Center Back
,,,,,,,,,,,,,,,,1.365069,,,,,,,,,,,,,6dd8a0db-9378-402f-9020-e8aa38868ede,1930,,,"[5.7, 47.3]",3930180,50,,,,-2.1112158,,Right Foot,,,"[2.4, 41.8]",,Ground Pass,,6.4140472,,,,,Patrick Pentz,9731.0,,,,,,Goal Kick,2,From Goal Kick,Philipp Lienhart,8931.0,Right Center Back,86,Austria,915,['672529df-5642-4bb9-8ae2-a75b2fbd82f7'],30,,,,,,,,,,,,,,,,Austria,915,00:05:30.761,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Philipp Lienhart,Austria,Right Center Back
,,,,,,,,,,,,,,,,0.959965,,,,,,,,,,,,,918533b5-46f1-4bf8-9c3e-e08209179ba6,2076,,,"[4.8, 48.1]",3930180,57,,,,-1.5707964,,Right Foot,,,"[4.8, 45.1]",,Ground Pass,,3.0,,,,,Patrick Pentz,9731.0,,,,,,Goal Kick,2,From Goal Kick,Philipp Lienhart,8931.0,Right Center Back,99,Austria,915,['7f7ec4df-ae28-4a57-8369-484fee261ef8'],6,,,,,,,,,,,,,,,,Austria,915,00:12:06.646,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Philipp Lienhart,Austria,Right Center Back
,,,,,,,,,,,,,,,,1.236485,,,,,,,,,,,,,75168ef6-eb4d-4291-9808-59313ce7998d,2476,,,"[5.4, 47.6]",3930180,72,,,,-1.7868813,,Right Foot,,,"[4.5, 43.5]",,Ground Pass,,4.1976185,,,,,Patrick Pentz,9731.0,,,,,,Goal Kick,2,From Goal Kick,Leopold Querfeld,152512.0,Right Center Back,125,Austria,915,['35df97f3-bfd3-4e36-ab04-547af1bb424f'],55,,,,,,,,,,,,,,,,Austria,915,00:27:55.571,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Leopold Querfeld,Austria,Right Center Back
,,,,,,,,,,,,,,,,4.030312,,,,,,,,,,,,,e604db38-4dbe-4343-aede-d3ca4ffbab99,2713,,,"[5.3, 33.4]",3930180,83,,,,-0.10472906,,Left Foot,,,"[75.7, 26.0]",,High Pass,,70.78785,,,,,Michael Gregoritsch,8309.0,,,,,,Goal Kick,2,From Goal Kick,Patrick Pentz,9731.0,Goalkeeper,140,Austria,915,['5e7cca49-1570-4c89-83ff-e26b65c1b018'],37,,,,,,,,,,,,,,,,Austria,915,00:38:37.955,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Patrick Pentz,Austria,Goalkeeper
,,,,,,,,,,,,,,,,4.272033,,,,,,,,,,,,,e1bd49c2-5124-483d-9d1e-28d8184dd8c7,2751,,,"[5.4, 32.4]",3930180,84,,,,-0.37029538,,Left Foot,,,"[78.3, 4.1]",,High Pass,,78.200386,,,,,Michael Gregoritsch,8309.0,,,,,,Goal Kick,2,From Goal Kick,Patrick Pentz,9731.0,Goalkeeper,143,Austria,915,['1acea0a1-e0ff-4603-9901-475e29ea6643'],49,,,,,,,,,,,,,,,,Austria,915,00:39:49.125,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Patrick Pentz,Austria,Goalkeeper
,,,,,,,,,,,,,,,,0.461362,,,,,,,,,,,,,a1ddd90f-3c19-40b4-b9c2-00e337df0851,2781,,,"[5.4, 43.1]",3930180,85,True,,,0.9272952,,Right Foot,,,"[8.1, 46.7]",,Ground Pass,,4.5,,,,,Patrick Pentz,9731.0,,,,,,Goal Kick,2,From Goal Kick,Leopold Querfeld,152512.0,Right Center Back,146,Austria,915,['88b61918-8fef-489a-a039-cf6d27b7f7c3'],44,,,,,,,,,,,,,,,,Austria,915,00:40:44.620,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Leopold Querfeld,Austria,Right Center Back
,,,,,,,,,,,,,,,,0.431298,,,,,,,,,,,,,4d2527f3-fd13-4c87-af5b-32ccebe4c01f,3146,,,"[4.5, 37.1]",3930180,95,True,,,-0.6556956,,Right Foot,,,"[11.0, 32.1]",,Ground Pass,,8.20061,,,,,Alexander Prass,39545.0,,,,,,Goal Kick,2,From Goal Kick,Patrick Pentz,9731.0,Goalkeeper,159,Austria,915,['fcf8ebb1-d742-46d1-90a9-64acd5dd2ed7'],56,,,,,,,,,,,,,,,,Austria,915,00:50:56.679,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Patrick Pentz,Austria,Goalkeeper
,,,,,,,,,,,,,,,,2.852315,,,,,,,,,,,,,6f942add-b069-4e4d-b665-550e86304f8c,624,,,"[6.0, 48.2]",3930171,13,True,,,-1.7488892,,Right Foot,,,"[5.1, 43.2]",,Ground Pass,,5.080354,,,,,Kasper Schmeichel,3815.0,,,,,,Goal Kick,1,From Goal Kick,Joachim Andersen,8247.0,Right Center Back,19,Denmark,776,['e501d1d1-f953-40c1-850d-d2fbfb6d6f60'],9,,,,,,,,,,,,,,,,Denmark,776,00:13:09.850,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Joachim Andersen,Denmark,Right Center Back
,,,,,,,,,,,,,,,,2.361682,,,,,,,,,,,,,f936cc01-01a6-4137-8af7-92d28920e164,1243,,,"[6.9, 47.2]",3930171,27,True,,,0.9304816,,Right Foot,,,"[29.4, 77.4]",,Ground Pass,,37.66019,,,,,Joakim Mæhle,16554.0,,,,,,Goal Kick,1,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,40,Denmark,776,['468d72ec-2794-4b85-a7db-62817891bb8e'],21,,,,,,,,,,,,,,,,Denmark,776,00:27:21.523,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Kasper Schmeichel,Denmark,Goalkeeper
,,,,,,,,,,,,,,,,1.350313,,,,,,,,,,,,,d5d567d1-2959-4d09-a667-413ef78b24b1,1589,,,"[4.4, 43.1]",3930171,38,,,,1.3097677,,Left Foot,,,"[8.3, 57.7]",,Ground Pass,,15.111916,,,,,John Stones,3244.0,,,,,,Goal Kick,1,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,53,England,768,['175edcca-9996-4be8-98b7-b46cf670683e'],31,,,,,,,,,,,,,,,,England,768,00:38:31.185,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jordan Pickford,England,Goalkeeper
,,,,,,,,,,,,,,,,4.582429,,,,,,,,,,,,,ab896110-dda1-472d-b067-1bdebf366043,1641,,,"[5.4, 41.3]",3930171,39,True,,,-0.029362189,,Right Foot,,,"[76.9, 39.2]",,High Pass,,71.53083,,,,,Harry Kane,10955.0,,,,,,Goal Kick,1,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,55,England,768,['c0a1fc6c-ae40-4688-8363-f6ad16cf6c27'],40,,,,,,,,,,,,,,,,England,768,00:39:40.971,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jordan Pickford,England,Goalkeeper
,,,,,,,,,,,,,,,,4.515264,,,,,,,,,,,,,e410a98d-3eba-47f7-9b73-1822460afd7b,1782,,,"[6.6, 46.6]",3930171,42,,,,0.19766301,,Right Foot,,,"[78.5, 61.0]",,High Pass,,73.32783,,,,,Jonas Older Wind,21261.0,,,,,,Goal Kick,1,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,59,Denmark,776,['e7207d4e-8132-4da4-ae02-826129959166'],36,,,,,,,,,,,,,,,,Denmark,776,00:42:36.096,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Kasper Schmeichel,Denmark,Goalkeeper
,,,,,,,,,,,,,,,,2.804637,,,,,,,,,,,,,825a2aae-b971-4ac6-8ca3-e0117fcc522b,2432,,,"[4.7, 42.2]",3930171,52,,,,1.0385067,,Right Foot,,,"[22.9, 73.1]",,Ground Pass,,35.861538,,,,,Joakim Mæhle,16554.0,,,,,,Goal Kick,2,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,76,Denmark,776,['84c22865-0034-4fa9-951c-6f350192c6ba'],28,,,,,,,,,,,,,,,,Denmark,776,00:07:28.689,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Kasper Schmeichel,Denmark,Goalkeeper
,,,,,,,,,,,,,,,,1.550031,,,,,,,,,,,,,5b4b5882-5989-4e66-9007-58a7447c6d5b,2562,,,"[2.8, 38.9]",3930171,56,,,,1.3801575,,Right Foot,,,"[6.1, 56.0]",,Ground Pass,,17.41551,,,,,Joachim Andersen,8247.0,,,,,,Goal Kick,2,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,79,Denmark,776,['9c001e3c-9059-4c06-8419-f7d87fb69c5f'],31,,,,,,,,,,,,,,,,Denmark,776,00:11:31.194,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Kasper Schmeichel,Denmark,Goalkeeper
,,,,,,,,,,,,,,,,1.510743,,,,,,,,,,,,,e993af0d-b0d5-4664-8792-333c01041658,2654,,,"[5.3, 31.3]",3930171,58,,,,1.8003237,,Right Foot,,,"[2.8, 42.0]",,Ground Pass,,10.988175,,,,,Kasper Schmeichel,3815.0,,,,,,Goal Kick,2,From Goal Kick,Jannik Vestergaard,8815.0,Center Back,84,Denmark,776,['96dfa199-c245-44bd-9c74-7ebeffd7b374'],54,,,,,,,,,,,,,,,,Denmark,776,00:13:54.269,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jannik Vestergaard,Denmark,Center Back
,,,,,,,,,,,,,,,,1.896739,,,,,,,,,,,,,2449ecf7-c507-4fcd-9855-d20d22807468,2852,,,"[3.7, 44.5]",3930171,63,True,,,1.2163022,,Left Foot,,,"[9.4, 59.9]",,Ground Pass,,16.421022,,,,,Conor Gallagher,29399.0,,,,,,Goal Kick,2,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,91,England,768,['2a2be7c8-1835-49bf-9caa-545a4b94df4c'],15,,,,,,,,,,,,,,,,England,768,00:18:15.406,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jordan Pickford,England,Goalkeeper
,,,,,,,,,,,,,,,,1.117792,,,,,,,,,,,,,3d3a006f-7ba5-4331-8ff3-a0232adcd055,2948,,,"[5.3, 46.0]",3930171,65,True,,,-1.4259838,,Right Foot,,,"[6.7, 36.4]",,Ground Pass,,9.701547,,,,,Kasper Schmeichel,3815.0,,,,,,Goal Kick,2,From Goal Kick,Joachim Andersen,8247.0,Right Center Back,94,Denmark,776,['e63039c5-9f28-4481-8b2e-f2b6b9512866'],19,,,,,,,,,,,,,,,,Denmark,776,00:20:19.768,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Joachim Andersen,Denmark,Right Center Back
,,,,,,,,,,,,,,,,3.754553,,,,,,,,,,,,,548222b3-d31f-435f-9f64-f5f330b34411,3352,,,"[7.0, 39.0]",3930171,77,,,,-0.22936532,,Left Foot,,,"[78.1, 22.4]",,High Pass,,73.01212,,,,,Ollie Watkins,4760.0,,,,,,Goal Kick,2,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,117,England,768,['1f6ec6b7-2a21-4190-9076-461c54433871'],23,,,,,,,,,,,,,,,,England,768,00:32:23.443,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jordan Pickford,England,Goalkeeper
